record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
1853,8645078,"Captopril-associated ""pseudocholangitis"". A case report and literature review.",,"Nissan, A; Spira, R M; Seror, D; Ackerman, Z","Captopril, a competitive inhibitor of angiotensin converting enzyme, is commonly used to treat high blood pressure and heart failure. Captopril is known to be associated with dermatological, hematological and pulmonary side effects. However, hepatotoxicity is extremely rare. A patient with severe cholestatic jaundice induced by captopril is presented. On admission to the hospital, the patient was diagnosed and treated for cholangitis. Review of the literature revealed similar occurrences in other patients. Captopril-associated liver damage should be suspected in patients treated with captopril who develop ""atypical cholangitis"".",0,0
1854,8651088,Effects of the angiotensin converting enzyme inhibitor alacepril in patients with stable exertional angina pectoris during chronic treatment with isosorbide dinitrate.,,"Murohara, T; Tayama, S; Tabuchi, T; Sumida, H; Honda, T; Hayasaki, K; Yasue, H","Nitrate tolerance has been reported to be reversed by certain types of angiotensin converting enzyme (ACE) inhibitors. We investigated whether alacepril, a new long-acting oral ACE inhibitor, has beneficial effects against exercise-induced angina in patients with stable angina after substantial treatment with isosorbide dinitrate (ISDN). Thirteen men with stable angina pectoris were treated with oral ISDN (80 mg/d) for > 3 weeks. After this period, the efficacy of a single oral dose of either alacepril (50 mg) or its placebo on exercise-induced angina and electrocardiographic changes was assessed by treadmill exercise testing in a double-blind crossover design. Alacepril significantly improved exercise duration by 9.1% (p=0.03), time to 1 mm ST depression by 19% (p<0.01), and maximum ST depression by 10% 33% (p=0.015) compared to placebo. Alacepril did not significantly alter the rate-pressure product, a marker of myocardial oxygen demand, during the exercise test compared to placebo. Plasma renin activity was significantly increased (p<0.05) after administration of alacepril, indicating that alacepril significantly blocked ACE activity in our patients. In conclusion, a single oral administration of the ACE inhibitor alacepril (50 mg) elicited beneficial effects against exercise-induced myocardial ischemia in patients with stable exertional angina during chronic nitrate therapy. These effects may be mediated by increased coronary blood flow.",0,0
1855,8651094,Meta-analysis of morbidity and mortality in five exercise capacity studies evaluating ramipril in chronic congestive heart failure.,,"Lubsen, J; Chadha, D R; Yotof, Y T; Swedberg, K","In 5 separate studies of exercise tolerance in similar patients with chronic congestive heart failure conducted in Europe, the United States and South Africa, 627 patients were randomized to ramipril and 428 to placebo. The dose of ramipril ranged from 1.25 to 20 mg/day. Follow-up was after 12 or 24 weeks. None of the studies were designed to assess efficacy in terms of clinical outcome. To assess in the combined experience whether there was an effect of ramipril on mortality, hospitalization, functional classification (New York Heart Association class) and exercise capacity, we pooled data from each study and performed a Mata analysis. Of patients allocated to ramipril and placebo, based on intent to treat, 14 (2.2%) and 18 (3.8%) patients died, respectively (odds ratio 0.60, 95% confidence interval 0.28 to 1, 29) and 59 (9.4%) and 67 (14.3%) patients died or were hospitalized (odds ratio 0.68, 95% confidence interval 0.46 to 1.00). The New York Heart Association class improved in 29% and 25%, respectively, while 8% and 15% got worse, respectively (p=0.04, based on intention to treat; death and hospitalization count as deterioration). In ranking comparisons based on intention-to-treat and with exercise time counted as 0 for patients unable to exercise due to death or hospitalization, Rampril significantly improved exercise capacity. We concluded that Rampiril is likely to have a similar effect on mortality, morbidity and functioning in patients with chronic congestive heart failure as other angiotensin converting enzyme inhibitors.",0,0
1856,8656661,Effect of hydrochlorothiazide on enalapril pharmacokinetics in hypertensive patients with variable renal function.,,"Hersh, A D; Kelly, J G; Laher, M S; Carmody, M; Doyle, G D","An open-label, randomized, crossover study was conducted to investigate the pharmacokinetics of enalaprilat administered as enalapril 20 mg both as monotherapy and in combination with hydrochlorothiazide (HCTZ 12.5 mg). Three groups of 6 hypertensive patients were enrolled [untreated diastolic blood pressure (DBP) 90-115 mm Hg]; Normal renal function [glomerular filtration rate (GFR) > 81 ml min-1 1.73 m-2], mild renal impairment (GFR 51-80 ml min-1 1.73 m-2) and moderate renal impairment (GFR 31-50 ml min -1 1.73m-2). The pharmacokinetics of enalaprilat and enalaprilat plus HCTZ were predictably correlated with renal impairment with increased plasma concentrations and decreased urinary excretion at lower GFR values. Co-administration of HCTZ did not have a significant effect on the pharmacokinetics of enalaprilat in either group. We conclude that although the pharmacokinetics of enalaprilat and HCTZ are related to renal function, HCTZ has no significant impact on the pharmacokinetics of enalaprilat and that dose adjustment for both regimens should be based on renal function.",0,0
1857,8658779,"Erythropoietin, interleukin-3, interleukin-11, and GM-CSF in enalapril-treated posttransplant erythrocytosis.",,"Hu, R H; Lee, P H; Lee, C J",,0,0
1858,8658783,Preventive effect of enalapril on erythrocytosis after renal transplantation.,,"Rhee, S R; Park, S K; Kang, S K; Kim, S H; Cho, B H; Kim, J H",,0,0
1859,8658784,Effect of captopril in the treatment of erythrocytosis after kidney transplantation.,,"Suh, B Y; Suh, J D; Kwun, K B",,0,0
1860,8665975,Effects of lisinopril vs. hydralazine on left ventricular hypertrophy and ambulatory blood pressure monitoring in essential hypertension.,,"Fogari, R; Zoppi, A; Mugellini, A; Tettamanti, F; Lusardi, P; Corradi, L","To compare the long-term effects of hydralazine and lisinopril on ambulatory blood pressure and left ventricular hypertrophy, we studied 30 patients, all male, who remained hypertensive (diastolic blood pressure > or = 95 mm Hg) despite combined beta-blocker/diuretic therapy. and with echocardiographic evidence of left ventricular hypertrophy (left ventricular mass index > or = 1.31 gm(-1)). They were randomized to receive slow-release hydralazine (50 mg/chlortalidone 12.5 mg) for six months. Casual blood pressure, non-invasive ambulatory blood pressure monitoring (ABPM), M-mode echocardiogram, plasma renin activity, and plasma catecholamines were assessed before randomization and after 6 months of treatment. Both drugs significantly lowered both daytime and daytime systolic and diastolic blood pressures, with no statistical differences between the two treatments. Lisinopril was significantly more effective than hydralazine in reducing nocturnal systolic and diastolic blood pressure. Plasma norepinephrine was significantly reduced by lisinopril and increased by hydralazine. Left ventricular mass was significantly reduced by lisinopril but not by hydralazine. The results of the linear regression analysis and the multiple regression analysis indicated that the lisinopril-induced decrease in blood pressure both during the day and at night could be responsible for the regression of left ventricular hypertrophy, while the lack of regression of left ventricular hypertrophy during treatment with hydralazine could be due to it may be due primarily to drug-induced sympathetic reflex activation.",0,0
1861,8673754,"Effects of lacidipine on peak oxygen consumption, neurohormones and invasive hemodynamics in patients with mild to moderate chronic heart failure.",,"de Vries, R J; Dunselman, P H; Chin Kon Sung, U G; van Veldhuisen, D J; Corbeij, H M; van Gilst, W H; Lie, K I","To evaluate the efficacy and safety of the second-generation dihydropyridine calcium channel blocker, lacidipine, in patients with heart failure.; Double-blind, parallel-group, placebo-controlled study over 8 weeks.; General Community Hospital in Breda, Netherlands.; A random sample of 25 outpatients with symptoms of mild to moderate heart failure despite treatment with diuretics, digoxin, and angiotensin-converting enzyme inhibitors was studied. Their mean age was 65 years, with a mean left ventricular ejection fraction of 0.24 and a peak oxygen consumption of 14.4 mL/min/kg. Two patients discontinued treatment with lacidipine, one patient with placebo.; Treatment with lacidipine 4 mg once daily or placebo for eight weeks; Cardiopulmonary exercise testing, invasive hemodynamics and plasma neurohormones.; Treatment with lacidipine 4 mg once daily significantly improved peak oxygen consumption (P<0.02), cardiac index (P<0.01), and stroke volume (P<0.03) compared to placebo treatment, in parallel with a Decrease in systemic vascular resistance (P<0.03) and arteriovenous oxygen content difference (P<0.01). Plasma norepinephrine, plasma renin activity and aldosterone levels did not differ between lacidipine and placebo.; This second-generation dihydropyridine may be useful as an adjunct to standard of care in patients with congestive heart failure.",0,0
1862,8673775,Rapid improvement of acute pulmonary edema with sublingual captopril.,,"Hamilton, R J; Carter, W A; Gallagher, E J","To test the hypothesis that sublingual captopril produces faster improvement in acute pulmonary edema (APE) than placebo when added to standard therapy with O2, nitrates, morphine and furosemide.; Prospective, randomized, double-blind, placebo-controlled clinical study in a municipal teaching hospital ED. Adults brought to the emergency room with APE received sublingual captopril or placebo. A clinical APE distress score (APEX) was obtained every 5 minutes.; During the first 40 minutes of treatment, mean APEX values were significantly better in the patients receiving captopril [p<0.001, F=14.5, one-way (repeated measures) analysis of variance (ANOVA)]. At 30 minutes, patients given captopril had a mean APEX improvement of 43% (ie, to 57% of initial workload); the group receiving the current standard regimen plus placebo improved by only 25% (ie, to 75% of the initial load; p=0.03, multiway ANOVA). In addition, there was less respiratory failure requiring mechanical ventilation in captopril patients (9%) compared to placebo patients (20%), which did not reach significance (p=0.10, Fisher's exact test ); In APE, the addition of sublingual captopril to the standard regimen of O2, nitrates, morphine, and furosemide results in faster clinical improvement than the standard regimen alone.",0,0
1863,8673930,Bradykinin-evoked sensitization of airway sensory nerves: a mechanism for ACE inhibitor cough.,,"Fox, A J; Lalloo, U G; Belvisi, M G; Bernareggi, M; Chung, K F; Barnes, P J","Cough accompanied by increased sensitivity of the cough reflex is the most common symptom of inflammatory airway disease. This symptom is also commonly reported in patients receiving angiotensin converting enzyme (ACE) inhibitor therapy for heart failure or high blood pressure, although the underlying mechanism is unknown. We have investigated the possibility that the inflammatory peptide bradykinin, which is normally cleared by ACE, causes sensitization of airway sensory nerves and an enhancement of the cough reflex in conscious guinea pigs. Two-week treatment of guinea pigs with captopril resulted in an increased cough response to inhaled citric acid, which was prevented by concomitant treatment with the bradykinin receptor antagonist icatibant. A similar icatibant-sensitive enhancement of citric acid-induced cough was observed in untreated animals after prior inhalation of bradykinin, although hypertonic saline-induced cough was unaffected. In in vitro electrophysiological studies, single vagal C-fiber responses to capsaicin applied to receptive fields of single-fiber units in the trachea were also markedly increased after bradykinin perfusion, while delta A-fiber responses to hypertonic saline remained unaffected. These results suggest that bradykinin-induced sensitization of airway sensory nerves may underlie the pathogenesis of ACE inhibitor cough. Bradykinin receptor antagonists may be of use in the treatment of chronic cough associated with this and other inflammatory diseases.",0,0
1864,8675251,Insulin-resistant lipolysis in abdominally obese hypertensive subjects. Role of the renin-angiotensin system.,,"Hennes, M M; O'Shaughnessy, I M; Kelly, T M; LaBelle, P; Egan, B M; Kissebah, A H","Resistance to insulin's ability to suppress lipolysis may be an important link in the link between abdominal obesity and hypertension. In addition, a more active renin-angiotensin system in adipose tissue may contribute to insulin-resistant lipolysis in abdominally obese hypertensive individuals. We determined unesterified fatty acid concentrations and turnover and lipid oxidation under basal conditions and during steady-state euglycemia with two levels of insulinemia (72 and 287 pmol/L) in lean normotensive, abdominally obese normotensive, and abdominally obese hypertensive subjects. To assess the role of the renin-angiotensin system in determining non-esterified fatty acid turnover, we repeated the studies in abdominally obese hypertensive patients after double-blind random assignment to placebo or enalapril for 1 month each. The main results were the following: (1) The flux of non-esterified fatty acids was significantly higher in abdominally obese hypertensive subjects at both levels of insulinemia than in abdominally obese normotensive or lean normotensive subjects and correlated significantly with both mean blood pressure and total systemic resistance during the higher insulinemia. (2) Enalapril significantly improved insulin-resistant lipolysis in abdominally obese hypertensive subjects. The improvement in insulin suppressibility of non-esterified fatty acid flux at the high hormone concentrations was positively correlated with the extent of blood pressure reduction. (3) Basal lipid oxidation and suppression in response to insulin were similarly impaired in both obese groups. Resistance to the antilipolytic effects of insulin is thus a characteristic of subjects with abdominal obese hypertension and may be associated with the elevated blood pressure in these subjects. A more active renin-angiotensin system may partially explain insulin-resistant lipolysis in this form of hypertension.",0,0
1865,8677862,Inhibition of angiotensin-converting enzyme after myocardial infarction: the trandolapril cardiac evaluation study.,,"Torp-Pedersen, C; KÃ¸ber, L; Carlsen, J","To investigate the importance of angiotensin converting enzyme (ACE) inhibitor administration in patients with compromised systolic function after a heart attack, the Trandodolapril Cardiac Evaluation Study was designed so that the majority of patients with echocardiographic evidence of left ventricular dysfunction were on patients screened consecutively included infarcts. A total of 2606 consecutive patients with left ventricular systolic dysfunction corresponding to an ejection fraction < or = 35% were identified. Of these patients, 1749 (67%) were randomized to receive oral trandolapril or placebo beginning days 3 to 7 post-infarction. The follow-up period was 2 to 4 years. Trandolapril reduced all-cause mortality, with a relative risk reduction associated with trandolapril treatment of 0.78 (p=0.0013). Benefit was seen within 1 month of treatment. Trandolapril also reduced cardiovascular death (relative risk 0.75, p=0.001), sudden cardiac death (relative risk 0.76, p=0.03) and progression to severe/refractory heart failure (relative risk 0.71, p = 0.003). Recurrent myocardial infarctions (fatal or non-fatal) were not significantly reduced (relative risk 0.86, p=0.29). More than 80% of patients in both treatment groups reached the target dose of 4 mg trandolapril or placebo at the end of the dose titration. Almost half of the patients in both treatment groups discontinued study medication before death or completion of the study. The need for overt ACE inhibition was the reason for discontinuation in 48 and 75 patients in the trandolapril and placebo groups, respectively. In conclusion, long-term treatment with trandolapril significantly reduced mortality and morbidity in patients with impaired left ventricular function shortly after myocardial infarction. Most patients received the target dose of 4 mg trandolapril daily. The observed benefit likely reflects the benefit in clinical practice as the majority of eligible patients were randomized and the difference between patients who left the study to receive open-label ACE inhibition was modest.",1,1
1866,8678058,Inhibition of angiotensin converting enzyme in nondiabetic progressive renal disease: a double-blind controlled study.,,"Ihle, B U; Whitworth, J A; Shahinfar, S; Cnaan, A; Kincaid-Smith, P S; Becker, G J","Angiotensin converting enzyme inhibitors delay kidney disease progression in various animal models of nephropathy. We tested this treatment modality on 70 hypertensive patients with severe kidney disease of various origins. We report a double-blind study of the effect of enalapril 5 mg once daily compared to placebo in patients with non-diabetic severe chronic renal impairment (plasma creatinine 2.8 to 6.8 mg/dl; mean creatinine clearance 15 ml/min/l .73 m2), followed by up to 2 years. Efficacy parameters were slopes of 51Cr-EDTA clearance, reciprocal of plasma creatinine, creatinine clearance and effect on urinary protein excretion. 31 patients completed the 2-year treatment (12 in the enalapril group and 19 in the placebo group). Two patients died from non-renal causes (one patient each in the enalapril and placebo groups), 16 patients started dialysis (seven in the enalapril group and nine in the placebo group), and eight patients were discontinued due to side effects discontinued (five in the enalapril group). group and three in the placebo group). Eleven patients were discontinued for non-compliance, non-cooperation, or relocation (nine in the enalapril group and two in the placebo group). Two patients treated with enalapril were excluded from the study due to protocol deviations. Importantly, the statistical approach in this study evaluated all patients regardless of treatment duration. A mixed effects linear model and an intention-to-treat analysis accounting for the number of observations per patient showed that enalapril significantly reduced the rate of renal disease worsening: glomerular filtration rate (P = 0.038), reciprocal of plasma creatinine (P = 0.017) or creatinine clearance (P=0.031). The renal protective effect of enalapril has been shown to be in addition to its antihypertensive effect when blood pressure is kept constant. Proteinuria was reduced by enalapril (p=0.007) and slightly increased in placebo-treated patients (p=0.051). The difference between these two groups was highly significant (p=0.002). In summary, enalapril delayed the progression of chronic renal failure as determined by changes in glomerular filtration rate, creatinine clearance and 1/plasma creatinine and reduced proteinuria in patients with severe chronic renal failure without diabetes.",0,0
1867,8680103,"Captopril, an angiotensin converting enzyme inhibitor, induced lung infiltration with eosinophilia.",,"Watanabe, K; Nishimura, K; Shiode, M; Sekiya, M; Ikeda, S; Inoue, Y; Iwanaga, C","In this study, we investigated the association between drug-induced pulmonary infiltration syndrome with eosinophilia (PIE) in a hypertensive patient and the angiotensin-converting enzyme (ACE-I) inhibitor captopril. Although the patient developed diffuse pulmonary field infiltrates with a productive cough and prominent peripheral eosinophilia, these symptoms resolved after discontinuation of captopril, pronase, and cephalexin. In addition, the results of the peripheral lymphocyte stimulation test, the skin patch test and the informed consent provocation test showed a positive reaction only for captopril. Therefore, this patient was diagnosed as captopril-induced PIE syndrome.",0,0
1868,8682010,Platelet and leukocyte activation after myocardial infarction. Influence of enalapril.,,"SylvÃ©n, C; Hagerman, I; Karlberg, K E; Chen, J; Wallin, R; Eneroth, P; BergstrÃ¶m, K; Saldeen, T","In this double-blind, placebo-controlled study of enalapril, 74 patients with acute myocardial infarction were followed up at 0, 7, 30, 60 and 180 days after the event. Platelets and leukocytes were activated during the first 7 days. During the 6-month period, fibrinogen, leukocytes, elastase, and B beta 30-43 remained elevated in 50, 15, 30, and 80% of patients, respectively, but there was no detectable angiotensin converting enzyme activity in platelets. Enalapril did not modulate fibrinogen, white blood cell count, or elastase while B-beta-30-43 peptide had decreased levels, although the proportion of patients with levels above the reference cut-off did not differ from placebo. In summary, in the 6-month phase after the acute myocardial infarction, while platelet function is only activated during the first week after the acute myocardial infarction, fibrinogen and leukocyte function continue to be activated in a significant proportion of patients during the 6 months . These signs can indicate an ongoing atherosclerotic process. Enalapril has no significant impact on these reactivities.",0,0
1869,8682023,Fosinopril attenuates clinical deterioration and improves exercise tolerance in patients with heart failure. Fosinopril Efficacy/Safety Trial (FEST) study group.,,"Erhardt, L; MacLean, A; Ilgenfritz, J; Gelperin, K; Blumenthal, M","This study was a 12-week, double-blind, placebo-controlled, multinational study of fosinopril in 308 patients with mild to moderate heart failure (New York Heart Association [NYHA] functional class IIS 17%, IIM 48%, and III 35%; mean ejection fraction [+/ -SD] 26.5% [+/-6.9%]; bicycle load duration 1 to 11 min). An initial dose of 10 mg once daily was titrated to 40 mg once daily based on tolerability. All patients received diuretic therapy; Digoxin was optional. The primary endpoint was maximum exercise time on the bike; A secondary endpoint was the occurrence of the following prospectively defined, orderly clinical events indicative of worsening heart failure: death, study discontinuation, hospitalization, emergency room visit, and need for additional diuretics. At the study endpoint (last value obtained for each patient), cycling time increased more with fosinopril (38.1 s) than with placebo (23.5 s) (p=0.101 by ANCOVA and 0.010 by prospectively defined dropout-adjusted endpoint analysis) . More patients remained free of clinical events suggestive of worsening heart failure when treated with fosinopril (89%) than those treated with placebo (75%), and the worst events in fosinopril-treated patients tended to be less severe than those treated with fosinopril placebo patients (P=0.00). 0.001). Analysis of the occurrence of individual clinical events showed that the need for additional diuretics was significantly reduced with fosinopril (8% vs. 20% of patients, p=0.002), as was hospitalization (3% vs. 12% of patients, p= 0.002). ) and study discontinuation (2% vs. 12% of patients, P<0.001) due to worsening heart failure; the two groups had similar deaths (3% of patients in the fosinopril group vs. 2% in the placebo group, P=0.723). In addition, symptoms of dyspnea (p=0.017), fatigue (p=0.019), and NYHA functional class (p=0.008) improved with fosinopril compared to placebo. In summary, starting at a dose of 10 mg once daily and then titrating to 40 mg once daily based on tolerability, fosinopril increased exercise tolerance and reduced the frequency of clinical events suggestive of worsening heart failure.",1,0
1870,8682036,Left ventricular systolic function after marked reduction in ventricular hypertrophy induced by 5-year treatment with enalapril.,,"GonzÃ¡lez-Juanatey, J R; Pose Reino, A; GarcÃ­a AcuÃ±a, J M; Castelo Fuentes, V; Amaro GendÃ³n, A; Calvo GÃ³mez, C; Gil de la PeÃ±a, M","To determine the effects of long-term treatment of essential hypertension with an angiotensin converting enzyme inhibitor on resting and exercise arterial pressure, left ventricular mass and functional sequelae.; Twenty-six patients with previously untreated essential hypertension took enalapril 20 mg twice daily for 5 years. Cardiovascular parameters were determined by two-dimensional guided M-mode echocardiography in a placebo period before treatment, 8 weeks and 1, 3 and 5 years after the start of therapy and 8 weeks after drug discontinuation.; Therapy reduced resting arterial pressure from 156/105 to 128/84 mmHg (P<0.001) and arterial pressure during exercise from 205/113 to 172/94 mmHg (P<0.0011). After 1, 3, and 5 years of therapy, the left ventricular mass index had decreased by 15, 28, and 39%, respectively (p<0.001 in each case). Eight weeks after cessation of treatment, arterial pressure at rest and during exercise had returned to pre-treatment values, but the reduced left ventricular mass remained. Left ventricular pumping function had improved after 5 years of treatment and this improvement persisted through the 8 weeks without treatment.; Significant reductions in resting and exercise arterial pressure were achieved after 8 weeks of treatment with enalapril and were sustained through the additional 5 years of treatment, while a marked reduction in left ventricular mass occurred progressively over the 5-year period. The reduction in myocardial hypertrophy by enalapril appeared to be beneficial rather than detrimental to cardiac pumping capacity.",0,0
1871,8682088,"The myocarditis treatment study: design, methods, and patient enrollment.",,"Hahn, E A; Hartz, V L; Moon, T E; O'Connell, J B; Herskowitz, A; McManus, B M; Mason, J W","The Myocarditis Treatment Study was a multicenter clinical trial designed to determine the efficacy of immunosuppressive therapy for the treatment of biopsy-documented myocarditis and to improve understanding of the immunological mechanisms involved in the development of myocarditis. Thirty-one centers evaluated 2,305 patients with unexplained heart failure, and 2,233 patients underwent endomyocardial biopsy, which provided sufficient tissue for diagnosis. Those with a positive biopsy and left ventricular ejection fraction (LVEF) less than 45% were randomized to receive immunosuppressive therapy plus conventional medical therapy for congestive heart failure (66 patients) or conventional therapy alone (45 patients) for 24 weeks. For a further 28 weeks, all patients received only conventional therapy. In addition to the diagnostic and clinical data, serum and myocardial tissue were collected for immunological marker analysis and histopathological evaluation at baseline and 12, 28 and 52 weeks after randomization. The primary analysis of efficacy was designed to compare the mean increase in LVEF at week 28 between treatment periods. Secondary objectives were to assess survival differences and changes in disease histopathology and immunological markers. The randomized patients were relatively young (mean age 42.0 years +/- 13.8 standard deviation (SD) and participated in the study with a mean LVEF percentage of 24.3 +/- 10.1 SD) and a mean treadmill duration of 9.4 (+/- 5.3 SD) part ) protocol. The incidence of myocarditis documented by biopsy was low (9.6%). The analyzes of the results and immunological data are reported elsewhere.",0,0
1872,8692160,Cough induced by angiotensin converting enzyme inhibitors: airway responses to inhaled methacholine in patients with essential hypertension.,,"Kelleher, J P; Elijovich, F; Laffer, C L; Padilla, M","We examined whether patients with cough due to angiotensin converting enzyme inhibitors share a common pattern of airway responses to methacholine inhalation. Studies examining only the presence or absence of hyperreactivity to this agent have yielded conflicting results. Spirometric tests before and after methacholine were performed in 14 hypertensive patients at least two weeks after stopping these inhibitors, when the cough had subsided or disappeared. Study participants were predominantly female (86%) non-smokers (93%) with a high prevalence of atopic respiratory disease (57%), likely due to race (72% Hispanic). Spirometric values before methacholine were normal. Postmethacholine bronchoconstriction of varying degrees was observed in seven patients but reached the degree of hyperreactivity in only one patient with asthma. The other seven subjects showed no bronchoconstriction. The two groups did not differ in terms of age, concomitant diseases (e.g. atopy) and medication intake or reduction in blood pressure. We conclude that airway responses to cholinergic stimulation do not share a common pattern and are randomly distributed in hypertensive patients who develop an angiotensin converting enzyme inhibitor-induced cough.",0,0
1873,8695028,The blood pressure response to antihypertensive treatment with lisinopril or bendrofluazide is related to calcium and magnesium content in skeletal muscle.,,"Haenni, A; Lind, L; Lithell, H","To assess the association between skeletal muscle mineral balance and the effect of antihypertensive treatment, 37 patients with essential hypertension randomized to receive either lisinopril or bendrofluazide were studied with skeletal muscle biopsies before and after 6 months of treatment. The ratio between calcium and magnesium concentrations in skeletal muscle before treatment predicted the blood pressure response during active treatment (r=-0.38, P<0.02). During treatment, blood pressure change was associated with change in muscle Ca/Mg ratio (r=0.35, p<0.05), particularly in the lisinopril-treated patients. Thus, in the present study, an association was found between calcium and magnesium balance in skeletal muscle and blood pressure response to antihypertensive treatment.",0,0
1874,8697160,Hormonal and renal differences between treatment with low-dose and high-dose angiotensin converting enzyme inhibitors in patients with chronic heart failure.,,"Davidson, N C; Coutie, W J; Webb, D J; Struthers, A D","To evaluate the differential effects of low-dose (5 mg) and high-dose (20 mg) lisinopril treatment on cardiovascular hormones, renal function and blood pressure over 24 hours in patients with heart failure.; Double blind crossover study.; Department of Clinical Pharmacology, Ninewells Hospital and Medical School, Dundee.; 19 patients with chronic heart failure and left ventricular ejection fraction < or = 45%; Plasma concentrations of aldosterone and endothelin were lower at the 20 mg dose (mean plasma aldosterone at peak drug effect: 90.7 vs endothelin at trough effect 4.70 v 6.04 pmol/L, P=0.03). Creatinine clearance was lower with lisinopril 20 mg (68.7 vs. 82.1 ml/min, p<0.05). The area under the curve for 24-hour diastolic blood pressure was significantly lower at 20 mg (mean difference 3.0 mm Hg, P=0.04); there was a similar trend for systolic blood pressure (mean difference 5.7 mmHg, P=0.05). Plasma concentrations of atrial natriuretic peptide (ANP) and B-type natriuretic peptide were similar at both doses; urinary excretion of ANP was lower at 20 mg (12.2 vs. 13.6 pmol, P<0.05); These results indicate that high doses of lisinopril, within the usual therapeutic range, produce greater suppression of selected cardiovascular hormones than low doses in heart failure, but are associated with lower creatinine clearance in some patients.",0,0
1875,8697308,Effect of ramipril on insulin sensitivity in obese patients. Time course study of glucose infusion rate during euglycemic hyperinsulinemic clamp.,,"Valensi, P; Derobert, E; Genthon, R; Riou, J P","To assess the effects of angiotensin converting enzyme (ACE) inhibitors on insulin action in obesity, five normotensive, non-diabetic obese women were studied twice in a double-blind, randomized, cross-over study with 10 days of treatment with either 1.25 mg ramipril or placebo. The study consisted of a euglycemic hyperinsulinemic clamp (two periods of insulin infusion at rates of 0.4 and 1 mU/kg/min, 2 h for each step) in combination with indirect calorimetry. The most notable findings concerned a significantly faster time course of glucose infusion rates during the first 30 minutes of each insulin infusion period [analyzed by calculating the slopes (S1 and S2)] after ramipril administration than placebo. The mean glucose infusion rates achieved during the last 30 minutes of each insulin infusion period (G1 and G2), as well as increases in carbohydrate oxidation rates during clamping (C1-C0 and C2-C0), and decreases in plasma unesterified fatty acids (A0-A1 and A0-A2) were not significantly different after ramipril and placebo. According to robust principal component analysis of S1, S2, G1, G2, C1, C2, A1 and A2 (orthogonal to C0 and A0), insulin sensitivity was improved with ramipril compared to placebo (p=0.013). This study strongly suggests that a low dose of an ACE inhibitor increases the activation phase of insulin action in normotensive, nondiabetic, obese patients and may accelerate insulin action.",0,0
1876,8698125,Polycythemia vera: response to treatment with angiotensin converting enzyme inhibitors.,,"Nomura, S; Sugihara, T; Tomiyama, T; Kitano, Y; Yawata, Y; Osawa, G",,0,0
1877,8698434,Effect of 1-year treatment with lisinopril on cardiac autonomic control in hypertensive patients with left ventricular hypertrophy.,,"Petretta, M; Bonaduce, D; Marciano, F; Bianchi, V; Valva, G; Apicella, C; de Luca, N; Gisonni, P","In this study, we examined the effects of drug-induced regression of left ventricular hypertrophy on cardiac autonomic control in hypertensive patients, as assessed by cardiac period variability analysis. Power spectral analysis of 24-hour electrocardiographic monitoring was performed in 30 hypertensive patients with left ventricular hypertrophy at baseline, after 1 year of treatment with lisinopril, and after 1 month of drug discontinuation. At the same time, patients underwent 24-hour blood pressure monitoring, echocardiographic examination, and assessment of plasma renin activity. Treatment with lisinopril increased plasma renin activity and reduced 24-hour systolic and diastolic pressures (from 159 +/- 14 to 121 +/- 8 and from 103 +/- 7 to 80 +/- 3 mm, respectively Hg) and left ventricular mass index (from 159 +/- 33 to 134 +/- 26 g/m2); In addition, normalization of the left ventricular mass was achieved in 12 of 30 patients. Drug withdrawal was followed by an increase in blood pressure with no change in left ventricular mass. In the overall study population, only radiofrequency power was higher after treatment with lisinopril. In the subgroup of patients with left ventricular mass normalization, day and nighttime high frequency power, total and nighttime very low frequency power were higher after 1 year of treatment compared to baseline. In the remaining 18 patients, post-treatment power spectrum readings were slightly lower than at baseline and even lower after drug discontinuation. Therefore, in patients with hypertension and hypertrophy, treatment with lisinopril improves sympathovagal imbalance when normalization of left ventricular mass is achieved. In patients without left ventricular mass normalization, drug cessation is followed by deterioration in cardiac neural control.",0,0
