record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
2293,Two cases of recovery from Wilson's disease started with severe hemolysis and acute liver failure. [Japanese],,,"Takahashi, A.;Suzuki, T.;Shishido, S.;Tojo, J.;Ito, O.;Kazuta, Y.;Watanabe, H.;Ishikawa, H.;Ohira, H.;Obara, K.;Kasukawa, R.",2000,Jun,,0,0,
2294,Effect of gandou decoction on copper metabolism of skin fibroblasts of the hepatolenticular degeneration model. [Chinese],"OBJECTIVE: To explore the cytological mechanism of Gandou Decoction (GDD) in the treatment of hepatolenticular degeneration (HLD). METHODS: Twenty-three in vitro cultured skin fibroblast models of HLD were established to observe the intracellular change of microelement content (Cu2+, Zn2+, etc.) before and after addition of GDD-containing rabbit serum. RESULTS: After being treated with serum containing GDD for 24 hours, the intracellular content of Cu2+ decreased from (80.94 +/- 34.76) ng/mg to (46.90 +/- 22.14) ng/ mg, P < 0.01, while that of Zn2+ increased from (140.43 +/- 33.81) ng/mg to (151.43 +/- 37.83) ng/mg, P < 0.01 . CONCLUSION: GDD is quite effective in removing intracellular copper and increasing intracellular zinc.",,"Tang, Q.;Yang, R.;Han, Y.",2000,Jan,,0,0,
2295,A case of late diagnosis of Wilson's disease. [Russian],,,"Averkina, N. A.;Orlova, O. R.;Shariapova, R. B.",2000,,,0,0,
2296,Liver transplant in a patient with hemolytic syndrome in the course of fulminant Wilson's disease. [Polish],"The clinical case of a 20-year-old woman with fulminant liver failure and hemolytic syndrome is described. Large amounts of copper excreted in the urine (3,555 mg/12 h without and 5,180 mg/12 h after d-penicillamine challenge, respectively) confirmed the diagnosis of fulminant Wilson's disease. Since the patient's general condition rapidly worsened (hemolysis, bleeding diathesis, ascites, increased encephalopathy during 3 days of clinical observation), an orthotopic liver transplant was performed. After transplantation, stage II ischemic biliary injury (LBTI) was diagnosed. The woman is still being treated with Prograf and Urso-Falk. The patient returned to her normal life, continues to work and was married. Two years after OLT she gave birth to a healthy boy. Liver function tests are normal except for elevated GGTP and FALK activities. The level of copper and ceruloplasmin, as well as the excretion of copper in the urine are within normal values.",,"Dabrowska, E.;Jablonska-Kaszewska, I.;Ozieblowski, A.;Porzezinska, B.;Falkiewicz, B.",2000,,,0,0,
2297,"Gallstones, G-6PD deficiency, and Wilson's disease",,,"Singh, R.;Sibal, A.;Jain, S. K.",2002,,,0,0,
2298,Hepatic copper concentration in children undergoing live liver transplantation for fulminant Wilsonian liver failure,"Liver transplantation is indicated for patients with Wilson's disease (WD) who have the fulminant form and end-stage liver failure. To assess whether life-associated liver transplantation (LRLT) can correct copper metabolism in WD patients, we studied two children who underwent LRLT due to fulminant liver failure. They were 7 and 13 years old when the LRLT was performed. Serum ceruloplasmin levels, serum copper levels, urinary copper excretion, and liver copper concentrations were measured. Serum ceruloplasmin levels (16.7 +/- 1.2 mg/dl) and serum copper levels (67.0 +/- 1.4 mg/dl) were below the normal range after LRLT in the case 1. In both patients, urinary copper excretion was markedly reduced after LRLT, but not normalized (case 1, 191.2 +/- 182.2 mug/d; case 2, 140.0 +/- 156 .7mug/d). Liver copper concentrations were slightly elevated (case 1, 158.8 +/- 44.6 ug/g dry weight; case 2, 147.0 ug/g dry weight) after LRLT in both cases, but they did not exceed 250 ug/g of dry weight. LRLT is a curative procedure in Wilson's disease presenting with fulminant liver failure or advanced cirrhosis. However, this study indicates that copper metabolism conditions in WD patients undergoing LRLT are similar to those of heterozygous genetic carriers. Because living related donors are the parents who carry the abnormal gene, LRLT cannot fully restore copper balance in WD patients.",,"Komatsu, H.;Fujisawa, T.;Inui, A.;Sogo, T.;Sekine, I.;Kodama, H.;Uemoto, S.;Tanaka, K.",2002,,http://dx.doi.org/10.1034/j.1399-0012.2002.01074.x,0,0,
2299,Wilson disease with neuropsychiatric manifestations and liver disease but without Kayser-Fleischer ring [4],,,"Makharia, G. K.;Nandi, B.;Garg, P. K.;Tandon, R. K.",2002,,http://dx.doi.org/10.1097/00004836-200207000-00025,0,0,
2300,Wilson enfermedad. [Español],"Wilson's disease is an inherited disorder of copper metabolism. It usually presents during the 2<sup>da</sup> and 3<sup>ra</sup> decades with a prevalence of 1:40,000. Its transmission as an autosomal recessive disease is linked to the ATP7B gene, located on chromosome 13q14.3-q21.1. It begins with neurological, psychiatric, or liver symptoms and can also affect other systems. Laboratory tests show a high level of serum free copper, as well as a high 24-hour urine copper excretion and a decrease in serum ceruloplasmin. Brain scans show abnormalities in the putamen. Sometimes a liver biopsy with elevated copper levels is necessary to confirm the diagnosis. Its treatment is based on a low intake of copper in the diet and drugs such as penicillamine, zinc, trientine and tetrathiomolybdate. Cases with severe liver failure respond to liver transplantation. Untreated patients die due to liver dysfunction and severe neurological deterioration. Treatment can control copper toxicity and reverse symptoms, especially when given early. It is essential to perform diagnostic tests on close relatives. Treatment must continue for life.",,"Giannaula, R. J.",2002,June,,0,0,
2301,hereditary metabolic disease,"Elucidation of the metabolic pathways and genetic basis of liver disease continues to increase our understanding of disease pathogenesis and advance treatment options. This selective review covers a wide range of topics, from the identification of new proteins and the importance of specific transport pathways to the phenotypic expression of disease and the treatment of acute liver failure. This review focuses on three selected disorders: Wilson's disease, genetic hemochromatosis and other inherited iron overload disorders, and alpha<inf>1</inf>-antitrypsin disease. ©2002 Lippincott Williams & Wilkins, Inc.",,"Schilsky, M. L.",2002,,http://dx.doi.org/10.1097/00001574-200205000-00003,0,0,
2302,Understand the mechanism and function of copper P-type ATPases,,,"Voskoboinik, I.;Camakaris, J.;Mercer, J. F. B.",2002,,http://dx.doi.org/10.1016/S0065-3233%2802%2960053-1,0,0,
2303,Pulmonary-renal syndromes in the intensive care unit,"Renal disease associated with pulmonary hemorrhage is seen in a variety of clinical disorders and is a common cause of admission to intensive care units. Recent advances in understanding the pathogenesis of these disorders have significantly improved therapeutic options and have favorably influenced the course of many of these disorders. This article reviews rheumatologic diseases that affect both the kidney and the lungs, with an emphasis on pathogenesis and therapeutic options. Common renal-pulmonary syndrome including antiglomerular basement membrane disease and vasculitis associated with antineutrophil cytoplasmic autoantibodies.",,"Rodriguez, W.;Hanania, N.;Guy, E.;Guntupalli, J.",2002,November,http://dx.doi.org/10.1016/S0749-0704%2802%2900029-5,0,0,
2304,Introduction of Wilson's disease mutations in Escherichia coli zinc transporter P-type ATPase: P634L mutation in the 'hinge' motif (GDGXNDXP) perturbs formation of the E<inf>2</inf>P state,"ZntA, a bacterial zinc transporter P-type ATPase, is homologous to two mutated human ATPases in Menkes and Wilson diseases. To explore the roles of bacterial ATPase residues homologous to those involved in human disease, we have introduced several point mutations in ZntA. Mutants P401L, D628A, and P634L correspond to Wilson's disease mutations P992L, D1267A, and P1273L, respectively. The D628A and P634L mutations are located in the C-terminal part of the phosphorylation domain in the so-called hinge motif conserved in all P-type ATPases. P401L resides near the N-terminal part of the phosphorylation domain, while the H475Q mutations and P476L affect the heavy metal ATPase-specific HP motif in the nucleotide-binding domain. All mutants show reduced ATPase activity corresponding to 0-37% of wild-type activity. Mutants P401L, H475Q and P476L are poorly phosphorylated by both ATP and P<inf>i</inf>. Their dephosphorylation rates are slow. The D628A mutant is inactive and cannot be phosphorylated at all. In contrast, the P634L mutant with six separate residues in the same domain shows normal phosphorylation by ATP. However, phosphorylation by P<inf>i</inf> is almost absent. In the absence of added ADP, the P634L mutant dephosphorylates much more slowly than wild-type, whereas in the presence of ADP the rate of dephosphorylation is faster than wild-type. We conclude that the P634L mutation affects the conversion between E<inf>1</inf>P and E<inf>2</inf>P states such that the mutant favors E<inf>1</inf> or E <inf>1</inf>Status P.",,"Okkeri, J.;Bencomo, E.;Pietila, M.;Haltia, T.",2002,,http://dx.doi.org/10.1046/j.1432-1033.2002.02810.x,0,0,
2305,Sleep in patients with treated Wilson's disease. A questionnaire study,"Objective: To examine general sleep habits and sleep disturbances among patients with treated Wilson's disease (WD) and in comparison with an age- and sex-matched reference group (RG). Methods: Twenty-four WD patients with a mean age (+/- s) of 35.1 +/- 8.7 years and a disease duration of 17.7 +/- 5.1 years were investigated using a questionnaire of standardized sleep comprising 87 questions on sleep habits, sleep difficulties, demographic and lifestyle variables. The results were compared with those of a random sample of 72 individuals. Results: There was no significant difference in sleep time during the night, but WD patients had a significantly higher number of nocturnal awakenings compared to RG. Fifty-nine percent of WD patients reported frequently being awake for more than 30 minutes during the night. The number of nocturnal awakenings was correlated with nightmares and palpitations only in the WD group. WD patients complained significantly more often than RGs about not feeling rested after sleeping, taking frequent naps, and fatigue during the day. Furthermore, sleep paralysis and cataplexy occurred more frequently in WD patients than in RG patients. Conclusion: The sleep pattern of treated WD patients was different from that of the reference group. The spectrum of symptoms reported by treated WD patients suggests impaired REM sleep function. Future studies with objective methods are required to elucidate the mechanisms involved.",,"Portala, K.;Westermark, K.;Ekselius, L.;Broman, J. E.",2002,,http://dx.doi.org/10.1080/08039480260242796,0,0,
2306,"Denny-Brown, Wilson's disease, and BAL (British anti-Lewisite [2,3-dimercaptopropanol])","In 1951, Denny-Brown and Porter described the successful treatment of Wilson's disease using the British anti-Lewisite chelating agent. Presenting their results both at meetings and in print changed the traditional view of neurology from a descriptive discipline to one of intervention using treatments based on the underlying biochemical disorder. The authors review the significance of these reports and provide digitally edited versions of the movies Denny-Brown made of the five patients described in the initial reports.",,"Vilensky, J. A.;Robertson, W. M.;Gilman, S.",2002,2022-09-24 00:00:00,,0,0,
2307,Clinical approach to children with suspected neurodegenerative disorders,"Hereditary neurodegenerative disorders are common in the Kingdom of Saudi Arabia as a result of the high rate of consanguinity. This is a complex field with a multitude of different disorders characterized by a variety of clinical manifestations, complex molecular biology, and a long list of potential investigations. As a result, this is often a confusing and difficult area for non-specialists, leading to delays in reaching a diagnosis. Arriving at a specific diagnosis is of clear importance in providing the appropriate therapy, prognosis, and genetic counseling. This document is intended to provide a simplified practical approach to guide residents and general practitioners in the initial diagnostic evaluation of children with suspected neurodegenerative disorders. Helpful clinical signs, diagnostic tips, potential dangers, and recent advances in therapy are emphasized.",,"Jan, M. M.",2002,January,,0,0,
2308,The indication for liver transplantation to improve neurological symptoms in a patient with Wilson's disease [1],,,"Hermann, W.;Eggers, B.;Wagner, A.",2002,2022-12-01 00:00:00,http://dx.doi.org/10.1007/s00415-002-0867-1,0,0,
2309,Cardiac involvement in Wilson's disease,"Background: Wilson's disease is an autosomal recessive inherited disorder of copper metabolism that results in pathological accumulation of copper in the liver, brain, and other tissues. One of the reported manifestations is cardiac involvement. Methods: We studied 42 patients with Wilson's disease (19 men and 23 women, mean age 34+/-10 years) and 42 age- and sex-matched healthy volunteers. All subjects underwent a complete echocardiographic examination; 24-h Holter ECG monitoring was performed in 23 patients with Wilson's disease. Results: Compared with healthy subjects, patients with Wilson's disease had increased interventricular septal thickness (9.5+/-1.4 vs. 8.6+/-1.1 mm, p < 0.01 ) and the posterior wall of the left ventricle (LV) (9.1+/- 1.3 vs. 8.2+/-1.0 mm, p < 0.01). Although the two groups did not differ in LV mass index, relative LV wall thickness was significantly increased in patients with Wilson's disease compared with control subjects (0.39+/-0.06 vs. at 0.34+/-0.04 p < 0.001). LV concentric remodeling was present in 9 patients (21%) and LV hypertrophy in one patient. LV systolic function showed a nonsignificant trend toward lower values in patients with Wilson's disease (EF 62+/-5% vs. 64+/-5%, p = 0.06). Diastolic filling and the frequency of valvular abnormalities were comparable in both groups. Established echocardiographic abnormalities did not correlate with the type of Wilson's disease manifestation, the presence of the His1069G1n mutation, laboratory parameters, or the duration and type of therapy. Twenty-four-hour Holter ECG monitoring detected ECG abnormalities in 10 patients (42%), the most frequent findings being supraventricular tachycardia and frequent supraventricular ectopic beats. Conclusions: Cardiac involvement in patients with Wilson's disease was mild, characterized by LV parietal thickening with a higher prevalence of LV concentric remodeling and a relatively high frequency of benign supraventricular tachycardias and extrasystolic beats.",,"Hlubocka, Z.;Marecek, Z.;Linhart, A.;Kejrova, E.;Pospisilova, L.;Martasek, P.;Aschermann, M.",2002,August,http://dx.doi.org/10.1023/A:1016546223327,0,0,
2310,Pregnancy and hereditary metabolic disorders: maternal and fetal complications,"Some inherited metabolic disorders (IMDs) can cause significant complications during pregnancy, affecting the mother and/or the fetus. Although it appears that only a minority of IMDs have these effects, experience is still being gained. For some disorders, patients will not have reached childbearing age. Pregnancies in this group of patients will increase as management of IMD in childhood and adolescence improves. Physicians should be aware of possible complications and carefully consider the best way to manage these conditions. Ideally, patients should be followed into adult life by a specialist clinical team, who can implement a planned approach to conception and pregnancy, but this is often not possible. For disorders in which the risk of complications is well established (eg, phenylketonuria), optimal treatment can lead to good fetal and maternal outcome. It is also important to consider the possibility that IMD is present in fetuses from pregnancies affected by nonimmune hydrops, maternal HELLP syndrome (hemolysis, elevated liver enzymes, and low platelets), or acute fatty liver of pregnancy.",,"Preece, M. A.;Green, A.",2002,September,http://dx.doi.org/10.1258/000456302320314458,0,0,
2311,Management of liver failure,"Liver disease is rare in childhood, but important new developments have altered the natural history and outcome. It is important for doctors to understand these diseases and their management. Acute liver failure is most often due to viral hepatitis, acetaminophen overdose, or hereditary metabolic liver disease. The clinical presentation includes jaundice, coagulopathy, and encephalopathy. Early diagnosis is necessary to prevent complications such as cerebral edema, gastrointestinal bleeding, and kidney failure. Early supportive treatment, particularly intravenous N-acetylcysteine, may be effective, but liver transplantation is usually the definitive treatment and therefore early referral to a specialized liver transplant unit is mandatory. Chronic liver failure may be due to unresolved neonatal liver disease, either hereditary biliary hypoplasia or extrahepatic biliary atresia, whereas in older children, autoimmune liver disease or cystic fibrosis are the most common causes. The treatment includes specific medication, nutritional support and liver transplantation, which now has a 90% survival rate with a good quality of life.",,"Kelly, D. A.",2002,2022-11-01 00:00:00,http://dx.doi.org/10.1136/pmj.78.925.660,0,0,
2312,Peripheral nociceptin level in patients with Wilson's disease. [Hungarian],"The plasma level of nociceptin, the endogenous orphaninFQ/OP4 receptor agonist, was found to be significantly elevated in patients with Wilson's disease (14.87 +/- 2.44 pg/ml +/- SD, p < 0.001, n = 21) compared to age-matched healthy controls (9.18 +/- 1.63 pg/ml +/- SD, n = 25). Wilson's disease is an autosomal recessive disorder caused by the mutation of the ATP7B gene that leads to the accumulation of toxic copper mainly in the liver and brain and in other organs such as the kidney and cornea. Measurements were made by <sup>125</sup>I-radioimmunoassay. No sex differences or correlation were found between plasma nociceptin levels and liver function test results in patients with Wilson's disease. It is suggested that the significantly elevated level of plasma nociceptin is due to inhibition of Zn-metallopeptidases that inactivate nociceptin (aminopeptidase N, endopeptidase 24.15) by toxic levels of copper, as it is known to change the central Zn atom a Cu results in an approximate 50% reduction of inhibition in the activity of these enzymes. The high level of plasma nociceptin in patients with Wilson's disease can induce a significant impairment in nociceptin neurotransmission.",,"Beatrix, H. M.;Kornelia, T.;Ferenc, E. S.",2002,,,0,0,
2313,"Reduction of copper and metallothionein in toxic milk mice by tetrathiomolybdate, but not by deferiprone","Copper is essential for life and toxic. Aberrant regulation of copper at the level of intracellular transport has been associated with inherited diseases, including Wilson's disease (WND) in humans. WND results in accumulation of copper and the copper-zinc transporter protein metallothionein (MT) in the liver and other tissues, liver degeneration, and neurological dysfunction. The toxic milk (TX) mutation in mice results in a phenotype that mimics human WND, and TX has been proposed to be a model of the disease. We characterized TX mice as a model of altered metal ion and MT levels during development and after treatment with the metal ion chelators tetrathiomolybdate (TTM) and deferiprone (L1). We report that liver, kidney, and brain copper and MT are elevated in TX mice at 3 and 12 months of age. Zinc was significantly higher in TX mouse liver, but not in brain and kidney, at both time points. Nodules appeared spontaneously in livers of TX mice at 8-12 months that maintained high copper levels, but with more normal morphology and decreased MT levels. Treatment of TX mice with TTM significantly reduced elevated liver copper and MT levels. Transient increases in blood and kidney copper accompanied TTM treatment and indicated that renal excretion was a major route of elimination. L1 treatment, on the other hand, had no effect on copper and MT in the liver or kidneys, but did result in increased levels of copper and MT in the brain. These data indicate that TTM, but not L1, may be useful in treating copper overload diseases, including WND. © 2002 Elsevier Science BV All rights reserved.",,"Czachor, J. D.;Cherian, M. George;Koropatnick, J.",2002,2022-01-15 00:00:00,http://dx.doi.org/10.1016/S0162-0134%2801%2900383-X,0,0,
2314,Presymptomatic diagnosis of Wilson's disease associated with a new mutation of the ATP7B gene,We present a family study of a presymptomatic form of Wilson's disease. Our report demonstrates that mutation analysis is very useful in diagnosing presymptomatic Wilson's disease in patients without blood parents and in assessing the carrier status of relatives of patients. Previously undetected mild cases of Wilson's disease could be diagnosed using this methodology.,,"Ohya, K.;Abo, W.;Tamaki, H.;Sugawara, C.;Endo, T.;Nomachi, S.;Fukushi, M.;Kinebuchi, M.;Matsuura, A.",2002,,http://dx.doi.org/10.1007/s00431-001-0865-9,0,0,
2315,Roles of metallothionein in copper homeostasis: responses to Cu-deficient diets in mice,"Metallothionein (MT) protects the body from harmful non-essential metals and excess essential metals. Copper (Cu) is an essential metal, and its concentration in the body is regulated at a constant level between excesses and deficiencies. The copper that accumulates in the livers of patients with Wilson's disease and its animal model, the Long-Evans rats with tan fur (LEC), is in the form of Cu, Zn-MT, with MT being a antioxidant. Contrary to efficient MT production in response to excessive Cu accumulation in LEC rats, Cu binding to MT only occurs marginally under normal conditions. However, the present study revealed that Cu binds MT more with severe Cu deficiency. That is, male C57BL/6J mice were fed a Cu-deficient diet (0.037 mg Cu/g) and trientine-containing deionized water, and then the concentration and distribution of Cu were determined. Cessation of biliary excretion and limitation of Cu delivery to ceruloplasmin were suggested to be the first responses to feeding a Cu-deficient diet, followed by an increase in Cu-MT with maintenance of Cu concentration in . the liver. These results suggest that MT causes Cu recruitment in a Cu-deficient environment by sequestering Cu from degraded Cu enzymes and delivering it to Cu chaperones. © 2002 Elsevier Science BV All rights reserved.",,"Suzuki, K. T.;Someya, A.;Komada, Y.;Ogra, Y.",2002,2022-01-15 00:00:00,http://dx.doi.org/10.1016/S0162-0134%2801%2900376-2,0,0,
2316,Abnormal movements. Diagnostic orientation. [French],,,"Vidailhet, M.",2002,2022-12-01 00:00:00,,0,0,
2317,Tetrathiomolybdate cancer therapy: Antiangiogenesis by lowering body copper - A review,"new anti-copper drug, tetrathiomolybdate (TM), developed for Wilson's disease, is a very promising anti-angiogenic agent. Copper levels reduced to an antiangiogenic window by TM have shown anticancer efficacy in a variety of animal models, as well as in patients. The only significant toxicity so far results from overtreatment and excessive copper depletion in the bone marrow. The resulting anemia and/or leukopenia can be easily treated by reducing the dose or discontinuing the drug. The underlying concept of MT's efficacy as an anticancer agent is that when the body's copper status is in the window, cellular copper needs are met and toxicity is avoided. Copper status is relatively easily monitored by monitoring serum ceruloplasmin, a copper-containing protein secreted by the liver at a rate that depends on the amount of copper in the liver available to incorporate into the protein. The authors speculate that the copper level is a primitive regulator of angiogenesis and growth signaling that has been maintained throughout evolution.",,"Brewer, G. J.;Merajver, S. D.",2002,December,http://dx.doi.org/10.1177/1534735402238185,0,0,
2318,Wilson's disease manifesting primarily as amenorrhea and concomitant thrombocytopenia,,,"Erkan, T.;Aktuglu, C.;Gulcan, E. M.;Kutlu, T.;Cullu, F.;Apak, H.;Tumay, G. T.",2002,October,http://dx.doi.org/10.1016/S1054-139X%2802%2900355-5,0,0,
2319,Copper and angiogenesis: a new piece of the puzzle,,,"Habeck, M.",2002,2022-11-01 00:00:00,,0,0,
2320,Liver diseases: chronic liver disease,,,"Kennedy, P. T. F.;O'Grady, J. G.",2002,,,0,0,
2321,"Interactions between Zn and Cu in LEC rats, an animal model of Wilson's disease","The effect of oral treatment with Zn on the liver and kidneys of 26 male Long-Evans Cinnamon (LEC) rats (mutant animals, 5 weeks old) was studied in relation to both the interaction between Zn and Cu and the localization and concentration of Zn. metallothionein (MONTE). Rats receiving 80 mg zinc acetate daily by gavage and control rats receiving no treatment were sacrificed after 1 or 2 weeks. Using immunohistochemistry and analytical chemistry techniques, we revealed that treated rats had higher levels of MT in liver and kidney cells compared to untreated rats. Tissue Zn concentrations were significantly higher in treated compared to untreated rats, while Cu concentrations were decreased in liver and kidney, as indicated by analytical chemistry analyses. MT levels also decreased with the treatment period. A histochemical procedure, obtained by Cu-metallothionein autofluorescence, confirms these findings: after 2 weeks, the signal decreased in both liver and kidney sections. This gives a better understanding of the mechanism of Cu metabolism in the two considered tissues. These results suggest that Zn acts both to compete for absorption on the luminal side of the intestinal epithelium and to induce MT synthesis.",,"Santon, A.;Giannetto, S.;Sturniolo, G.;Medici, V.;D'Inca, R.;Irato, P.;Albergoni, V.",2002,,http://dx.doi.org/10.1007/s00418-002-0380-8,0,0,
2322,Molecular Adsorbent Recirculating Albumin Dialysis System (MARS) for Acute Wilson's Disease,"Wilson's disease presenting as acute liver failure (ALF) is potentially fatal, and liver transplantation (LTx) is the only option. We present two patients with Wilson's disease and ALF treated with the Molecular Adsorbent Recirculation System (MARS). Both patients met poor prognosis criteria. Since LTx was not immediately available in either case, MARS was used as a bridge to LTx. In Case 1, serum bilirubin decreased from 803 to 425 µmol/L after 3 treatments, but increased to 656 µmol/L during a break, and decreased again to 457 µmol/L with additional treatment. Serum copper decreased from 53.7 mumol/l to 35.8 mumol/l after the first treatment session and to 17.4 mumol/l at the end of treatment. In Case 2, MARS treatment for 2 weeks reduced serum bilirubin from 1200 to 450 mumol/L and copper from 35 to 13 mumol/L with marked improvement in encephalopathy and reduction in ammonia (59 to 34 mumol/L). L). Both patients were successfully connected to LTx (days 9 and 28, respectively). Analysis of albumin dialysate from the MARS circuit suggested that copper removal occurred mainly in the first hours of treatment, partly adsorbed by albumin and partly by the MARSFlux membrane (Teraklin AG, Rostock, Germany). These data suggest that MARS removes copper efficiently and can be used to bind patients with Wilson's disease and ALF LTx.",,"Sen, S.;Felldin, M.;Steiner, C.;Larsson, B.;Gillett, G. T.;Olausson, M.;Williams, R.;Jalan, R.",2002,2022-10-01 00:00:00,http://dx.doi.org/10.1053/jlts.2002.35546,0,0,
2323,Chronic liver disease in two children exposed to moderately high levels of copper in drinking water.,"Two unrelated children came to our observation for persistent, isolated, and clinically asymptomatic cryptogenic hypertransaminasemia. Liver histology was nonspecific. Urinary Cu excretion after penicillamine and hepatic Cu was high but not within the usual range for Wilson's disease (WD). Molecular analysis of the WD gene was normal. Tap water at home contained Cu concentrations >= 0.3 mg/l. After reducing Cu intake, urinary Cu excretion after penicillamine decreased and transaminase values normalized in both. We suggest that moderately high levels of Cu in drinking water may cause mild and reversible liver disease, different from other severe forms of copper-related cirrhosis.",,"Spaziano, M.;Di Maria, F.;Mellone, M.;Loudianos, J.;Ciccimarra, E.;Mandato, C.;Migliaro, F.;Vajro, P.",2002,February,,0,0,
2324,Metalotioneína y enzimas antioxidantes en ratas Long-Evans Cinnamon tratadas with zinc,"The Long-Evans Cinnamon (LEC) rat is a mutant animal model for Wilson's disease. Abnormal accumulation of Cu and Fe in the liver and low concentrations of both ceruloplasmin and Cu in serum are known to occur in these rats. The accumulation of Cu is explained by the defective expression of the Cu transporter P-type ATPase gene, homologous to the gene for Wilson's disease (ATP7B). The objective of this work was to clarify the mechanism of action of Zn, and to verify the role that this metal plays in LEC rats in short-term treatment experiments (1 and 2 weeks) on concentrations of Cu, Zn, Fe, metallothionein (MT ), 8-hydroxy-2'-deoxyguanosine (oh<sup>8</sup>dG) and on the activity of antioxidant enzymes. It is well known that Zn induces MT and has the ability to prevent the redox active metals Cu and Fe from binding and causing oxidative damage at the active sites of Zn metalloenzymes and non-specific binding sites of proteins. . Zn administration reduces Cu and Fe transport from the intestinal mucosa to the serosa through competitive mechanisms. Our findings show that zinc acetate treatment increases tissue Zn and MT contents and decreases liver and kidney Cu and Fe concentrations, even if liver Zn and MT concentrations decrease with the treatment period. . The induction of MT synthesis by Zn contributes to the reduction of free radicals produced by Cu and Fe. We also observed that superoxide dismutase (SOD) activity in the liver decreases with the duration of treatment in association with hepatic decline. of Cu and Fe. However, SOD activity in the kidney is increased in untreated rats at 2 weeks compared to those untreated for 1 week.",,"Medici, V.;Santon, A.;Sturniolo, G.;D'Inca, R.;Giannetto, S.;Albergoni, V.;Irato, P.",2002,,http://dx.doi.org/10.1007/s00204-002-0377-z,0,0,
2325,Diagnosis of Wilson's disease in a 5-year-old boy,,,"Hui, J.;Fung, E. L. W.;Tang, N. L. S.;Chan, M. H. M.;To, K. F.;Fok, T. F.",2002,,http://dx.doi.org/10.1046/j.1440-1754.2002.00023.x,0,0,
2326,Autonomic dysfunction in Wilson's disease - A clinical and electrophysiological study,"Wilson's disease is known for its multiple manifestations; however, the involvement of the autonomic nervous system has not received much attention. Fifty patients with different disease duration and severity were evaluated clinically and electrophysiologically for autonomic dysfunction, using sympathetic skin response (SSR) and RR interval variability (RRIV) on deep breathing. Change in heart rate (DELTAHR) was calculated from RRIV. Five patients had at least one autonomic symptom and one asymptomatic patient had significant postural hypotension. Absent SSR and abnormal DELTAHR were observed in seven patients each. Overall, 13 patients had electrophysiological dysautonomia and another six had clinical dysautonomia. All had normal peripheral conductions and all but one had normal liver functions. Dysautonomia was more common among patients with neurological presentation (12/32) than non-neurological ones (1/18) (p = 0.012). Dysautonomia, often subclinical, is common in Wilson's disease and is probably central in origin. It is more frequent among those with neurological presentation. Sympathetic and parasympathetic functions are equally affected.",,"Meenakshi-Sundaram, S.;Taly, A. B.;Kamath, V.;Arunodaya, G. R.;Rao, S.;Swamy, H. S.",2002,,,0,0,
2327,"Ceruloplasmin and iron metabolism: implications in hemochromatosis, Wilson's disease, and aceruloplasminemia. [Spanish]",,,"Perez-Aguilar, F.",2002,2022-12-01 00:00:00,,0,0,
2328,Case Reports: D-penicillamine-Induced Myasthenia Gravis,"Myasthenia gravis is a disorder of impaired neuromuscular transmission that produces weakness and abnormal fatigue with exertion, which improves with antiacetylcholinesterase drugs. Several drugs are known to exacerbate myasthenia gravis or interfere with neuromuscular transmission. We present a case of D-penicillamine-induced myasthenia gravis that developed ptosis, diplopia, and easy fatigability 4 years after drug initiation for Wilson's disease. Upon discontinuation of the drug, after 3 months all of her symptoms disappeared without any anti-acetylcholinesterase drug. Therefore, the onset of drug-induced myasthenia gravis might be insidious, but drug withdrawal leads to rapid recovery.",,"Varghese, T.;Ahmed, R.;Sankaran, J. D.;Al-Khusaiby, S. M.",2002,October,,0,0,
2329,Wilson's disease revealed by cutaneous signs. [French],"Wilson's disease or hepatolenticular degeneration is a rare disease that is rarely associated with skin abnormalities. Rarely, skin disorders lead to the diagnosis, as in the case presented here. A 17-year-old boy presents with a pyogenic granuloma on the lower lip. Complete physical examination showed multiple eruptive spider angiomas of the extremities as clinical signs suggestive of liver cirrhosis. Hepatic copper dosage confirmed the diagnosis of Wilsonian cirrhosis. Treatment with D-penicillamine was quickly started. We describe here the first case of Wilsonian cirrhosis revealed by vascular proliferations of the skin (pyogenic granuloma and spider angiomas). In our case, the specific Wilsonian skin signs were not present (hyperpigmentation on the anterior aspect of the lower legs and blue lunules).",,"Diris, N.;Derancourt, C.;Levy, S.;Bernardeau, K.;Durand, F.;Bernard, P.",2002,,,0,0,
2330,picture of the month,,,"Warshauer, D. M.;Pascual, S.;Such, J.;Quilez, C.",2002,,,0,0,
