record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
2214,9295005,The effect of ramipril on mitral regurgitation due to mitral valve prolapse.,,"HÃ¸st, U; Kelbaek, H; Hildebrandt, P; Skagen, K; Aldershvile, J",Ramipril 10 mg/day reduced regurgitation in chronic mitral regurgitation secondary to mitral valve prolapse in patients with sinus rhythm.,0,0
2215,9296310,Comparison of temocapril and atenolol in the long-term treatment of mild to moderate essential hypertension.,,"Sierakowski, B; PÃ¼chler, K; Witte, P U; Renneisen, K; Delius, W","In this 1-year, dose-titration, General Practitioner (GP) study, the efficacy, tolerability, and safety of oral temocapril (10-40 mg once daily) versus atenolol (25-100 mg once daily) in mild to moderate adult hypertensives (diastolic ) were compared. blood pressure (DBP) 95-114 mmHg). 12-week dose titration period, randomized 3:1 temocapril: atenolol before 40 weeks of long-term therapy. An intent-to-treat population of 472 patients was analyzed for efficacy after 12 weeks of dose titration. Seated DBP was significantly reduced in both groups (p < 0.001), with a mean +/- standard deviation (SD) of 15.9 +/- 5.7 mmHg on temocapril and 16.6 +/- 5.9 mmHg on atenolol. Therapeutic equivalence was demonstrated using two unilateral t-test procedures according to Schuirmann (equivalence interval [theta 1 vs theta 2] < or = 5 mmHg). Responders (DBP < or = 90 mmHg) represented 89.9% of temocapril patients and 94.0% of atenolol patients. Lower doses were effective in 70.9% of temocapril patients (10 or 20 mg) and 63.7% of atenolol patients (25 or 50 mg), these doses were continued after the dose titration period. There were no clinically significant changes in hematological, biochemical and urinalysis variables. Adverse events were few, largely unrelated to treatment, and comparable between groups. In conclusion, temocapril and atenolol have proven to be therapeutically equivalent antihypertensives.",0,0
2216,9296311,Effect of angiotensin-converting enzyme inhibition [Cilazapril] on blood pressure recording in patients with hypertensive obstructive sleep apnea.,,"Grote, L; Heitmann, J; KÃ¶hler, U; Ploch, T; Penzel, T; Peter, J H","We investigated the efficacy of an Angiotensin Converting Enzyme [ACE] inhibitor on daytime and nocturnal blood pressure in 55 male hypertensive patients with moderate to severe obstructive sleep apnea. We decided to determine whether treatment to reduce hypertension would be successful despite persistent recurrent hypoxemia and sleep-disordered breathing. The study was a randomized, double-blind, single daily dose, placebo-controlled protocol with 8 days of drug intake (placebo or 2.5 mg Cilazapril) and monitoring on the last day of drug administration. Subjects underwent continuous 24-hour arterial blood pressure monitoring during baseline and treatment conditions. Polysomnography was performed at night during the 24-hour arterial monitoring period. Cilazapril (2.5 mg) reduced systolic, diastolic and mean blood pressure during sleep despite persistence of recurrent obstructive apneas and associated recurrent hypoxemia. The reduction in blood pressure occurred without significant change in heart rate and was noted during nocturnal sleep, performance testing, and staggered exercise.",0,0
2217,9297663,Angioedema after long-term use of an angiotensin converting enzyme inhibitor.,,"Pavletic, A J",,0,0
2218,9297994,Randomized double-blind comparison of placebo and active therapy for elderly patients with isolated systolic hypertension. Systolic Hypertension (Syst-Eur) Trial Researchers in Europe.,,"Staessen, J A; Fagard, R; Thijs, L; Celis, H; Arabidze, G G; BirkenhÃ¤ger, W H; Bulpitt, C J; de Leeuw, P W; Dollery, C T; Fletcher, A E; Forette, F; Leonetti, G; Nachev, C; O'Brien, E T; Rosenfeld, J; Rodicio, J L; Tuomilehto, J; Zanchetti, A","Isolated systolic hypertension occurs in approximately 15% of people aged 60 years and older. In 1989, the European Working Group on High Blood Pressure in the Elderly investigated whether active treatment could reduce the cardiovascular complications of isolated systolic hypertension. Combination of fatal and nonfatal stroke was the primary endpoint; All patients (> 60 years) were initially started on a masked placebo. At three practice visits 1 month apart, the mean sitting systolic blood pressure was 160-219 mm Hg and the diastolic blood pressure was less than 95 mm Hg. After stratification for centre, sex, and prior cardiovascular complications, 4695 patients were randomly assigned to nitrendipine 10-40 mg daily, with enalapril 5-20 mg daily and hydrochlorothiazide 12.5-25.0 mg daily or matched placebos. Patients who withdrew from double-blind treatment were still followed up. We compared the occurrence of major endpoints by intent to treat; At a mean follow-up of 2 years, sitting systolic and diastolic blood pressures decreased by 13 mm Hg and 2 mm Hg in the placebo group (n = 2297) and 23 mm Hg and 7 mm Hg in the active treatment group. (n = 2398). Differences between groups were 10.1 mm Hg systolic (95% CI 8.8-11.4) and diastolic 4.5 mm Hg (3.9-5.1). Active treatment reduced the overall stroke rate per 1000 patient-years from 13.7 to 7.9 (42% reduction; p = 0.003). Non-fatal stroke was reduced by 44% (p = 0.007). In the active treatment group, all fatal and non-fatal cardiac endpoints, including sudden death, were reduced by 26% (p = 0.03). Non-fatal cardiac endpoints were reduced by 33% (p = 0.03) and all fatal and non-fatal cardiovascular endpoints were decreased by 31% (p < 0.001). Cardiovascular mortality was slightly lower in active treatment (-27%, p = 0.07), but all-cause mortality was unaffected (-14%; p = 0.22).; In elderly patients with isolated systolic hypertension, antihypertensive drug therapy starting with nitrendipine reduces the rate of cardiovascular complications. Treatment of 1000 patients with this type of regimen for 5 years can prevent 29 strokes or 53 major cardiovascular endpoints.",0,0
2219,9300234,Life-threatening hyperkalemia caused by ACE inhibitor and diuretics.,,"Jarman, P R; Keheley, A M; Mather, H M",,0,0
2220,9302344,"Aldosterone blockade reduces vascular collagen turnover, improves heart rate variability, and reduces the early morning rise in heart rate in heart failure patients.",,"MacFadyen, R J; Barr, C S; Struthers, A D","Experimental data show that aldosterone has deleterious effects that promote myocardial fibrosis and disrupt autonomic balance. There is no evidence of these potential effects in the intact human; We report findings in 31 patients with stable chronic heart failure (CHF) treated with spironolactone (50-100 mg/day) or placebo in addition to diuretics and angiotensin converting enzyme (ACE) inhibition. In a controlled, randomized, double-blind study, we found that spironolactone treatment reduced circulating procollagen type III N-terminal amino peptide levels, a marker of vascular collagen turnover, and additionally, time-consuming parameters of heart rate variability (n = 24). ). These last parameters suggest a parasympathomimetic effect for additional spironolactone. Spironolactone significantly reduced heart rate (prolonged RR interval), especially during dawn hours (6am to 9am hours). In this unstable study, it was not possible to provide a detailed diary assessment of the effect of spironolactone on heart rate variability, but preliminary data suggest that there may be an interaction with the autonomic nervous system that changes over time; These are the first human data to show that the use of the aldosterone antagonist spironolactone can positively improve time-domain heart rate variability and reduce myocardial collagen turnover, as reflected by the greater reduction in serum procollagen peptide despite concomitant ACE inhibitor therapy. The remaining aldosterone after ACE inhibitor therapy may therefore have a role in promoting arrhythmia and cardiac death by two mechanisms. The effects of supplemental spironolactone on slowing heart rate (and potentially the detrimental effect of aldosterone) were most pronounced between 6 am and 10 am, when cardiac death is also known to be most pronounced.",0,0
2221,9314638,Effective delay of diabetic nephropathy with enalapril in normotensive type 2 diabetic patients with microalbuminuria.,,"Ahmad, J; Siddiqui, M A; Ahmad, H","This study determines the long-term efficacy of the ACE inhibitor enalapril in reducing the progression of microalbuminuria to clinical albuminuria in normotensive patients with type 2 diabetes; A prospective randomized, single-blind, placebo-controlled study included 103 normotensive type 2 diabetes patients with a sustained albumin excretion rate (AER) of 20-200 micrograms/min and normal renal function for 5 years. AER, blood pressure, fasting plasma glucose and HbA1 were measured every 3-4 months and glomerular filtration rate (GFR), renal plasma flow (RPF) and urine urea were measured every 12 months; AER decreased from 55 +/- 33 to 20 +/- 59 micrograms/min (geometric mean +/- SD) in enalapril-treated patients, while 85 + // 5 years after AER 53 +/- 31 in the placebo group 90 micrograms/min. At 5 years, 7.7% (4/52) of enalapril-treated subjects and 23.5% (12/51) of placebo-treated subjects had AER > 200 micrograms/min and at least 34% above baseline (risk progressed to clinical albuminuria. reduction = 66.7%, P < 0.001). AER increased by 12.3% (95% CI 9.8-14.9%) per year in the placebo group and decreased by 16.7% (95% CI -18.3 to -15.2) in the enalapril group (P < 0.001). Additionally, 8 of 12 placebo-treated patients had evidence of coronary artery disease. The rest of the parameters remained practically unchanged in the two groups; Compared with placebo, after 5 years of treatment with enalapril, normotensive subjects with type 2 diabetes experienced significantly less progression from microalbuminuria to clinical albuminuria, decreased AER, and preserved GFR.",1,0
2222,9315539,Enalapril does not increase exercise capacity in patients after the Fontan procedure.,,"Kouatli, A A; Garcia, J A; Zellers, T M; Weinstein, E M; Mahony, L","Angiotensin converting enzyme inhibitors improve exercise capacity in adults with congestive heart failure by reducing systemic vascular resistance and improving ventricular diastolic function. Patients undergoing the Fontan procedure had decreased cardiac output, systemic vascular resistance, abnormal diastolic function, and decreased exercise capacity compared to normal subjects; To test the hypothesis that afterload reduction therapy alters hemodynamic variables and increases exercise capacity in patients after a Fontan procedure, we compared the results of graded exercise with maximal effort in 18 subjects (14.5+/-6.2 years, 4 to 19 years later). Fontan procedure) in a randomized, double-blind, placebo-controlled crossover study using enalapril (0.2 to 0.3 mg x kg[-1] xd[-1], maximum 15 mg). Each treatment was administered for 10 weeks. Resting diastolic filling patterns were assessed by Doppler determination of systemic atrioventricular valve flow rate at the end of each treatment. No differences were detected in resting heart rate, blood pressure, or cardiac index. Diastolic filling patterns were also similar. The duration of exercise was not different (6.4+/-2.6 [enalapril] and 6.7+/-2.6 minutes [placebo]). The mean percent increase in cardiac index from rest to maximum exercise was slightly but significantly reduced in subjects after 10 weeks of enalapril treatment (102±34% [enalapril] and 125±-34% [placebo]; P<.02]). At maximum exercise, cardiac index (3.5+/-0.9 [enalapril] vs. 3.8+/-0.9 L x min[-1] x m2 [placebo]), oxygen consumption (18.3+/-9 [enalapril]' against 20.5+/ -7 mL x min[-1] x kg[-1] [placebo]), minute ventilation (57.5+/-17 [enalapril] and 55.4+/-19 L/min [placebo] ) and the total study (247 +/-181 [enalapril] vs. 261+/-197 W [placebo]) were not different; We concluded that 10 weeks of administration of enalapril did not alter abnormal systemic vascular resistance, resting cardiac index, diastolic function, or exercise capacity in patients who had undergone the Fontan procedure.",0,0
2223,9315764,Antihypertensive therapy based on conventional or ambulatory blood pressure measurement. A Randomly Controlled Experiment. Outpatient Blood Pressure Monitoring and Treatment of Hypertension Researchers.,,"Staessen, J A; Byttebier, G; Buntinx, F; Celis, H; O'Brien, E T; Fagard, R","Ambulatory blood pressure (ABP) monitoring is increasingly used in clinical practice, but how it affects blood pressure management has not been determined; To compare conventional blood pressure (CBP) measurement with ABP measurement in the management of hypertensive patients; Multicenter, randomized, parallel group trial; Family medicine and polyclinics in regional and university hospitals; A total of 419 patients (> or = 18 years) randomized to the CBP or ABP arms with a mean untreated diastolic blood pressure (DBP) of 95 mm Hg or greater at the CBP measurement; Antihypertensive drug therapy was adjusted incrementally based on either the mean daytime (10:00 - 20:00) ambulatory DBP (n=213) or the average of 3 sitting DBP readings (n=206). If DBP guideline therapy was above (>89 mm Hg), (80–89 mm Hg), or below (<80 mm Hg) target, 1 physician blinded to the randomization of patients intensified, did not change, or respectively reduced antihypertensive therapy; CBP and ABP levels, intensity of drug therapy, electrocardiographic and echocardiographic left ventricular mass, questionnaire-reported symptoms and cost; At study end (median follow-up, 182 days; 5th to 95th percentile range, 85-258 days), more ABP patients had discontinued their antihypertensive medication treatment (26.3% versus 7.3%; P<.001), and more Few ABP patients progressed to continuous multidrug therapy (27.2% vs. 42.7%; P<.001). Final CBP and 24-hour ABP were a mean of 144.1/89.9 mm Hg and 129.4/79.5 mm Hg in the ABP group and 140.3/89.6 mm Hg and 128.0/79.1 mm Hg in the CBP group. Left ventricular mass and reported symptoms were similar in the 2 groups. The potential savings in the ABP group in terms of less intensive medication and fewer doctor visits were offset by the costs of ABP monitoring. Adjusting antihypertensive therapy based on ABP monitoring rather than CBP measurement resulted in less intensive drug therapy with preservation of blood pressure control, overall health, and inhibition of left ventricular enlargement, but did not reduce the overall costs of antihypertensive therapy.",0,0
2224,9316528,Comparative effects of losartan and enalapril on exercise capacity and clinical status in patients with heart failure. Losartan Pilot Exercise Study Investigators.,,"Lang, R M; Elkayam, U; Yellen, L G; Krauss, D; McKelvie, R S; Vaughan, D E; Ney, D E; Makris, L; Chang, P I","This study examined 1) whether oral administration of losartan, an angiotensin II receptor antagonist, for 12 weeks was well tolerated in patients with heart failure; and 2) whether the functional capacity and clinical status of patients with heart failure who were replaced by angiotensin converting enzyme (ACE) inhibitor therapy for 12 weeks with losartan would be similar to that noted in patients treated with an ACE inhibitor. continued.; Losartan is a specific, non-peptide angiotensin II receptor antagonist. Although specific receptor blockade with losartan has certain theoretical advantages over non-specific ACE inhibition, definitive demonstration of comparable effects in patients with congestive heart failure is lacking. A double-blind, multicenter, randomized, parallel, controlled study of enalapril was conducted in 116 patients with congestive heart failure (New York Heart Association functional classes II to IV) and left ventricular ejection fraction < or = 45% previously treated with stable doses. . With or without ACE inhibitors and diuretic agents, concomitant digitalis and other vasodilators. After the initial exercise period, open-label ACE inhibitors were discontinued and patients were randomly assigned to 12 weeks of losartan treatment, 25 mg/day (n = 38); losartan, 50 mg/day (n = 40); or enalapril, 20 mg/day (n = 38). Drug efficacy was assessed by changes in maximum treadmill exercise time (using a modified Naughton protocol), 6-minute walk test, left ventricular ejection fraction, and dyspnea-fatigue index. Safety was measured by the incidence of adverse experiences in the clinical and laboratory; Treadmill exercise time and 6-minute walk test were not significantly changed after replacement of ACE inhibitor therapy with losartan. Similarly, no significant change was observed in either the dyspnea-fatigue index or left ventricular ejection fraction at the end of the double-blind period from baseline; Losartan was generally well tolerated and comparable to enalapril in terms of exercise tolerance in this short-term (12-week) study in patients with heart failure. The clinical effects of prolonged angiotensin II receptor blockade compared to ACE inhibition remain to be investigated.",1,0
2225,9322825,Angiotensin converting enzyme inhibitors or calcium antagonists for the treatment of hypertension?,,"Ferner, R E",,0,0
2226,9322826,Efficacy of captopril and nifedipine in black and white patients with hypertensive crisis.,,"Damasceno, A; Ferreira, B; Patel, S; Sevene, E; PolÃ³nia, J","We examined the antihypertensive efficacy of the following: (1) sublingual-oral single doses of captopril (25 mg) and nifedipine-capsules (10 mg) in 9 + 9 white patients and 9 + 8 black patients with hypertensive crisis; and (2) a single oral dose of the slow-acting preparation of nifedipine retard (20 mg) in another 10 black patients. Blood pressure (BP) was assessed at 10-minute intervals for 6 hours after administration. After 6 hours, the blood pressure reductions induced by these drugs were still significantly lower than baseline placebo values. The hypotensive effect of nifedipine-capsules was established more rapidly than captopril in both white and black patients and nifedipine-retard in black patients. The overall hypotensive effect of nifedipine-capsules was similar to captopril in white patients, but significantly more pronounced than captopril and nifedipine-retard in black patients, considering the area under the curve for BP values during 6 hours of treatment. In white patients, similar maximum blood pressure reductions (mean ± sem) were achieved with nifedipine-capsules (71+/-4/52+/-4 mm Hg) and captopril (69+/-4/50+/-3). mmHg). In black patients, the maximum blood pressure reduction of nifedipine capsules (70+/-4/52+/-4 mm Hg) was greater than captopril (48+/-4/32+/-3) (P < 0.02) mm Hg) but not that of nifedipine retard. similar (71+/-4/49+/-4 mm Hg). However, unlike nifedipine-capsules and captopril, nifedipine-retard caused a slower decrease in BP. The time for the greatest reduction in blood pressure of both nifedipine-capsules and captopril occurred within the first 2 hours, while it occurred only 4 to 6 hours after administration with nifedipine-retard. Fewer patients reported nifedipine retarding side effects compared to the other two preparations. We concluded that a single dose of captopril and nifedipine reduced BP by at least 6 hours in both white and black patients with hypertensive crisis, but nifedipine was more potent than captopril in black patients. The slow-release form of nifedipine-retardant effectively and safely lowers blood pressure while achieving a sufficiently rapid effect without the critical rapid blood pressure drops that occur with nifedipine-capsules.",0,0
2227,9322827,"Treatment of severe hypertension with trandolapril, verapamil and hydrochlorothiazide. Trandolapril/Verapamil Multicenter Study Group.",,"Punzi, H A; Novrit, B A","In an open-label evaluation of patients with severe hypertension, a multidrug regimen consisting of trandolapril, verapamil, and hydrochlorothiazide (HCTZ) was sequentially added. Ninety patients (58 white and 32 black patients) were titrated with one or more drugs and followed over a 19-week maintenance period. Statistically significant (P = 0.001) mean (+/-sd) reductions in supine diastolic blood pressure (DBP) were 9.0 (+/-9.3) mm Hg for trandolapril and 13.9 (+/-11.0) mm Hg for trandolapril + verapamil. (TV) combination and 19.0 (+/-12.3) mm Hg when hydrochlorothiazide is added to the combination. The decrease in BP observed with TV combination therapy plus HCTZ was significantly greater (P = 0.001) than the decrease observed for the TV combination, and this was significantly greater (P = 0.001) than the decrease observed for trandolapril monotherapy. Clinical response rates for trandolapril monotherapy, trandolapril + verapamil combination therapy, and triple therapy were 44.8%, 56%, and 77.7%, respectively. Black and white patients had similar response rates, but black patients appeared to benefit more from the addition of HCTZ; 20% of black patients achieved supine DBP <90 mm Hg after treatment compared to 12.8% of white patients. This study demonstrates that adding verapamil to trandolapril has an additive effect on BP maintained throughout the day.",0,0
2228,9322828,"Valsartan, a new angiotensin II antagonist for the treatment of essential hypertension: efficacy, tolerability and safety compared with lisinopril, an angiotensin converting enzyme inhibitor.",,"Black, H R; Graff, A; Shute, D; Stoltz, R; Ruff, D; Levine, J; Shi, Y; Mallows, S","To compare the efficacy, safety and tolerability of valsartan with an angiotensin converting enzyme (ACE) inhibitor, lisinopril and placebo in patients with mild to moderate essential hypertension; A total of 734 men and women were randomized in this multicenter, double-blind, optional titration, parallel group trial. Subjects received valsartan 80 mg (n = 364), lisinopril 10 mg (n = 187) or placebo (n = 183) daily for 4 weeks, followed by dose titration based on response to treatment (valsartan 80 mg versus valsartan 160 mg). titrated). valsartan 80 mg once daily or twice daily, lisinopril 10 mg titrated to 20 mg lisonopril once daily). Patients were evaluated at 4, 8, and 12 weeks; The primary variable was change from baseline in mean sitting diastolic blood pressure (SDBP). Other efficacy variables included sitting systolic blood pressure (SSBP) and percentage of 'successful' responders (SDBP <90 mm Hg or > or =10 mm Hg reduction from baseline); All active treatment groups were shown to show significant reductions in SDBP compared to placebo at the treatment endpoint (least square reduction from baseline: valsartan 80/160 mg: -5.25 mm Hg (Cl -7.17, -3.34, P < 0.001); valsartan 80 /80 mg twice daily: -5.63 mm Hg (Cl -7.51, -3.75, P< 0.001) lisinopril 10/20 mg: -6.93 mm Hg, (CI -8.81, -5.05, P< 0.001) at end-of-treatment There was no statistically significant difference between active treatment groups. In patients requiring higher dose titration (placebo n = 142, valsartan 80/80 twice daily n = 124, valsartan 80/160 n = 114, lisinopril 10/ 20 n = 120), There were no significant treatment differences between valsartan 160 mg once daily or 80 mg twice daily (P = 0.658). Replaced by (1.1%) or placebo (0.5%); 8 per day, titrated to 160 mg per day as needed 0 mg of Valsartan provides similar antihypertensive efficacy as lisinopril 10 mg daily, titrated to 20 mg daily. Valsartan provides a new antihypertensive agent with efficacy comparable to lisinopril and appears to be associated with a reduced incidence of cough.",0,0
2229,9324190,Evaluation of the total cost of treating elderly hypertensive patients with ACE inhibitors: comparison of old and new agents.,,"Small, R E; Freeman-Arnold, S B; Goode, J V; Pyles, M A","We compared the overall costs and adherence to a regimen of older and newer angiotensin-converting enzyme (ACE) inhibitors for the treatment of elderly patients with hypertension. A computer search using a health insurance company's database identified 6176 people aged 65 and over with ICD-9 coding for hypertension alone and a recent prescription for an ACE inhibitor that was distributed between April 1, 1992, and January 31, 1993. Subjects receiving concomitant antihypertensive medication were included. Total treatment cost included acquisition costs and non-drug costs for ACE inhibitors and concomitant antihypertensive agents. Other costs were laboratory tests, hospitalization, and clinical visits associated with monitoring the results of antihypertensive therapy. Total median cost per month was higher for older agents than for newer agents, $53.09 versus $59.82 (p<0.0009). The mean percentage of patients complying with treatment, as determined by refill data, was higher with newer agents than with older agents, 66% versus 58% (p<0.0001). Based on our results, new ACE inhibitors should be the first-line antihypertensive therapy in elderly patients. It should also be considered in elderly patients who do not respond to older ACE inhibitors.",0,0
2230,9327179,Treatment of congestive heart failure in the elderly.,,"Aronow, W S","LVEF should be measured in all elderly persons with CHF. The underlying causes and triggers of CHF should be treated. People with CHF associated with abnormal LVEF should be treated with a low sodium diet, diuretics, and ACE inhibitors. If CHF persists, digoxin should be added. If CHF is still present, isosorbide dinitrate plus hydralazine should be added. If CHF is still present, a beta-blocker should also be added. However, calcium channel blockers should not be used. People with CHF associated with normal LVEF should be treated with a low sodium diet, diuretics, and ACE inhibitors. If CHF persists, a beta-blocker, isosorbide dinitrate plus hydralazine, or a calcium channel blocker should be added to the therapeutic regimen. If sinus rhythm is present, digoxin should not be used. People with CHF and abnormal or normal LVEF who cannot tolerate ACE inhibitors should be treated with losartan.",0,0
2231,9327716,Long-term effects of angiotensin converting enzyme inhibitors and calcium antagonists on the right and left ventricles in essential hypertension.,,"Lombardo, M; Alli, C; Broccolino, M; Ferrari, S; Montemurro, L; Zaini, G; Zanni, D","To compare the effects of chronic antihypertensive therapy on left and right ventricular structure and function, 24 patients with mild to moderate never-treated hypertension were randomized to receive either fosinopril (20 mg daily) or amlodipine (10 mg daily) for 12 months. An integrated echocardiographic study and non-invasive ambulatory blood pressure monitoring was performed in each patient at baseline and then at the end of the third, sixth, and twelfth months. Both drugs reduced blood pressure, daily or monitored (p < 0.01), and left ventricular mass index (from 125 +/- 32 to 100 +/- 12 gm/m2 [p < 0.02] with amlodipine [p < 0.02] and 106 +/- ) significantly decreased. 18 to 89 +/- 10 gm/m2 [p < 0.02] with fosinopril). The decrease in left ventricular mass was mainly caused by the decrease in ventricular thickness. Free right ventricular wall thickness was more consistent with amlodipine (8.0 +/- 2.1 to 6.4 +/- 0.8 mm; p < 0.01) without an increase in plasma natriuretic peptide and insulin concentrations or heart rate. has fallen. The reduction in ventricular mass was not associated with systolic dysfunction in either treatment, whereas a trend towards improvement in Doppler echocardiographic indices of biventricular diastolic function was observed. In conclusion, both amlodipine and fosinopril induced similar qualitative effects on the anatomy and function of both ventricles. The clinical significance of these observations should be further defined through prospective studies of sufficient size.",0,0
2232,9328608,"Effect of ACE inhibition by benazepril, enalapril and captopril on chronic and post-exercise proteinuria.",,"SzÃ©kÃ¡cs, B; Vajo, Z; Dachman, W","Although post-exercise proteinuria has been known for a long time, its exact pathophysiology is unclear. Our aim was to determine whether prolonged angiotensin-converting enzyme (ACE) inhibition by different ACE inhibitors has an effect on post-exercise proteinuria. We studied 14 patients who also had mild, chronic proteinuria caused by diabetes mellitus or chronic glomerulonephritis. We compared changes in both chronic (baseline) and post-exercise proteinuria with appropriate washout periods for the three drugs during and after treatment with three different ACE inhibitors in all 14 patients. Proteinuria (mg/24 hours +/- SD) was 682 +/- 92 before treatment. Proteinuria 464.4 +/- 82.6 (p < 0.001) after 30 days of treatment with benazepril, with enalapril: 477.1 +/- 105.5 (p < 0.001) and captopril: 504.7 +/- 100.1 (p < 0.001). Three days after cessation of benazepril treatment, proteinuria 532.4 +/- 113.5, (p < 0.01), with enalapril: 561.3 +/- 128.5, (p < 0.01) and with captopril: 620.8 +/- 101.8, p = ns Post-exercise proteinuria after treatment before (mg/min +/- SD) was: 1.38 +/- 0.32, etc. after a 30-day treatment period with benazepril: 0.81 +/- 0.19 (p < 0.001), enalapril: 0.95 +/- 0.24 (p < 0.001), captopril: 1.09 +/- 0, 27 (p < 0.02). Three days after treatment discontinuation, the post-exercise proteinuria (blood pressure had already returned to baseline): for benazepril: 1.26 +/-0.36 (p = ns), for enalapril: 1.17 +/-0.46 (p = ns) and captopril: 1.34 +/- 0.41 (p = ns). We concluded that the renin-angiotensin system plays an important role in the pathogenesis of post-exercise proteinuria; The antiproteinuric effect of ACE inhibition in exercise-induced proteinuria appears to be mainly related to the haemodynamic changes associated with these drugs, whereas the antiproteinuric and antihypertensive effects are at least partially dissociated in chronic proteinuria.",1,0
2233,9330124,Clinical and neurohumoral differences between spirapril and captopril in mild to moderate chronic congestive heart failure.,,"van den Broek, S A; de Graeff, P A; van Veldhuisen, D J; van Gilst, W H; Hillege, H; Wesseling, H; Lie, K I","This study was conducted to determine whether the difference in duration of action between the long-acting angiotensin-converting enzyme (ACE) inhibitor spirapril and the short-acting ACE inhibitor captopril affects clinical efficacy in patients with congestive heart failure. The effects on exercise capacity, neurohumoral status, and quality of life were studied in a double-blind, randomized, comparative study in parallel groups lasting 12 weeks in 20 patients with mild to moderate congestive heart failure. All evaluations during the study were made the morning before study drug intake to avoid the expected peak effect of the ACE inhibitors used. Mean peak oxygen consumption (peak Vo2) was 17.4 mL/min/kg (range, 14.2-19.9 mL/min/kg) and mean left ventricular ejection fraction was 28% (range, 13-40%). The duration of exercise in the captopril group showed a significant increase after 12 weeks of treatment (P < .05) compared to the spirapril group. Peak oxygen consumption tended to increase in patients treated with captopril alone compared with patients treated with spirapril. Serum ACE activity was significantly different (P < .0001) between the two treatment groups during treatment and showed a significant decrease in the spirapril group only. There was no difference in improvement in quality of life between the two treatment groups; This study showed that the effects of the ACE inhibitors spirapril and captopril on exercise capacity were not related to the degree of inhibition of serum ACE activity.",1,0
2234,9335405,ACE inhibitor is effective on platelet function in stage I-II hypertension.,,"Moser, L; Callahan, K S; Cheung, A K; Stoddard, G J; Munger, M A","Angiotensin II increases platelet aggregation through activation of the G protein-dependent pathway found in platelets. Studies on several angiotensin converting enzyme (ACE) inhibitors have shown marked differences on platelets. Therefore, this prospective, randomized, double-blind, crossover study compared the ex vivo effects of captopril, enalapril and fosinopril at equivalent antihypertensive doses on platelet aggregation and thromboxane B2 (TxB2) formation in patients with stage I-II essential hypertension. Nineteen male subjects with a mean seated blood pressure of 141 +/- 3/100 +/- 1 mm Hg were enrolled. The mean arterial pressure reduction after 4 weeks of stable dosing was 10 +/- 1, 12 +/- 1, and 11 +/- 1 mm Hg for captopril, enalapril, and fosinopril, respectively (p = NS). There was no significant change from baseline or between ACE inhibitors in adenosine diphosphate (ADP)-, epinephrine-, or thrombin-induced platelet aggregation. Compared to baseline, fosinopril decreased TxB2 concentrations by 27.5-67.6% with all stimuli after 1 and 5 minutes. Captopril also reduced TxB2 formation, but this effect was stimulant and time dependent. Enalapril consistently increased TxB2 concentrations regardless of stimuli or time. We conclude that different ACE inhibitors have significant effects on platelet TxB2 formation without significant effects on platelet aggregation. Fosinopril may be a direct TxA2 synthase antagonist, suggesting benefit in platelet activation or vascular occlusion syndromes.",0,0
2235,9335410,Combination therapy with benazepril and amlodipine for the treatment of hypertension inadequately controlled by an ACE inhibitor alone.,,"Fogari, R; Corea, L; Cardoni, O; Cosmi, F; Porcellati, C; Innocenti, P; Provvidenza, M; Timio, M; Bentivoglio, M; Bertocchi, F; Zoppi, A","In a multicenter, randomized, double-blind, placebo-controlled study, we evaluated the efficacy and tolerability of a combination of benazepril 10 mg and amlodipine 2.5 or 5 mg once daily compared to benazepril 10 mg monotherapy in patients. Hypertension inadequately controlled with angiotensin-converting enzyme (ACE)-inhibitor monotherapy. 2-weeks placebo and 4-weeks single-blind benazepril, 10 mg once daily, after the acclimatization period, 448 patients, 213 males and 235 females, ages 24-73 (mean, 55 years), mean diastolic blood at the end of the Benazepril adjustment period > or = Pressure of 95 and < or = 120 mm Hg (DBP) was randomized to receive one of the following treatments once daily for 8 weeks: (a) benazepril, 10 mg, plus placebo (BZ10); (b) benazepril, 10 mg, plus amlodipine, 2.5 mg (BZ10/AML2.5); or (c) benazepril, 10 mg, plus amlodipine, 5 mg (BZ10/AML5). Sitting and standing blood pressure (BP), heart rate (HR), and body weight were measured 22-26 hours after trial drug ingestion before patients were enrolled in the study, at the end of the placebo acclimation and benazepril acclimation period, and at the end of weeks 4 and 8 of the treatment period. . Both BZ10/AML2.5 and BZ10/AML5 combinations showed better antihypertensive activity at terminal visit than BZ10 monotherapy (a) sitting and standing systolic BP (SBP) and DBP values 24 hours after dosing with statistically lower BZ10' with combination therapy more than; (b) Statistically higher success rate in both combinations compared to the BZ10 group (40.5%) (69.2% in the BZ10/AML2.5 and 65.8% in the BZ10/AML5 group). Tolerability was good in the three treatment groups. No significant abnormal laboratory data were detected. There was no difference in efficacy and safety/tolerability between the BZ10/AML2.5 and BZ10/AML5 groups.",0,0
