record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
1687,Suicidal tendency: procedure in emergency cases,"Emergency physicians (EP), paramedics and emergency personnel play an increasingly important role in the emergency medical and psychological treatment of patients after suicide attempts, as well as in crisis intervention of people with acute suicidal tendencies. . This article aims to give an overview of the prevalence rates, the methods of suicide or attempted suicide, and the problems faced by EPs in the treatment of these patients. In addition, concepts are presented that allow an adequate evaluation of the risk of suicidality and the options of primary intervention in crisis. Paramedics and critical care physicians are increasingly dealing with this complex process with social, personal and medical aspects. To treat people in suicidal crisis and/or after a suicide attempt and to provide safe and optimal care for this often heterogeneous patient group, clear guidelines are a prerequisite. The first assessment of the acute danger of suicide is of particular importance because of the resulting consequences and demonstrates a clear approach to dealing with suicidal people. In addition, the legal principles are presented.",0,0,
1688,Evaluation of suicide and violence in psychiatry,"Psychiatrists are increasingly expected to predict and prevent suicidal and violent/homicidal impulses in their clients. This article reviews the literature and current research in these areas. While the debate continues as to whether clinicians can successfully predict violence or suicidal behavior in their patients, the preponderance of studies weighs that predicting suicide and violence in the individual may not be possible at present given current knowledge. . To compensate for prognostic limitations, conservative physicians deliberately predict suicide or violence to help ensure the safety of their patients and the larger communities in which they reside. In addition, clinicians must conduct thorough evaluations and make sound clinical decisions that are in line with perceived risks. Preventive measures for violence remain complex, but clinicians can maximize the effects of treatment by following specific intervention guidelines. At a minimum, documentation of violence should focus on the rationale for why treatment interventions were or were not implemented. The chart does not require extensive annotations, but should include a reasonable assessment of risk and the delineation of a prudent course of action.",0,0,
1689,Summary of Practice Parameters for the Evaluation and Treatment of Children and Adolescents with Suicidal Behavior,"These guidelines review what is known about the epidemiology, causes, management, and prevention of suicide and suicide attempts in youth. Detailed guidelines on the evaluation and emergency management of children and adolescents exhibiting suicidal behavior are provided. The guidelines also present suggestions on how the doctor can interact with the community. Crisis hotlines, method restriction, educational programs, and screening/case detection strategies for suicide prevention are discussed, and the clinician is advised on media advice. Intervention in the community after suicide, minimization of contagion or mimicry of suicide, and training of primary care physicians and other gatekeepers to recognize and refer the potentially suicidal child and adolescent are discussed.",0,0,
1690,Supporting clinical practice at the bedside using wireless technology.,"Objectives: Despite studies showing improvements in both standards of care and outcomes with judicious application of clinical practice guidelines (CPGs), their clinical use remains low. This randomized controlled trial examined the use of a wirelessly networked mobile computer (MC) by physicians at the bedside with access to an emergency department information system, decision support tools (DST), and other management options. software. Methods: Each of the 10 volunteer ER physicians was randomized using a matched-pair design to work five shifts in a standard manner (access to a desktop computer [DC]) and five shifts with a CM on a wireless network. Work pattern problems and use of electronic CPG/DST were compared using end-of-shift satisfaction questionnaires and review of a CPG/DST database. Repeated measures analysis of variance was used to examine differences between shifts. Results: A total of 100 eight-hour shifts"" were evaluated; 99% compliance with post-shift questionnaires was achieved. Using a seven-point Likert scale (MC values first), MCs were rated as as fast (5.04 vs. 4.54; p = 0.13) and convenient (5.08 vs. 4.14; p = 0.07) as DC In general, physicians rated CMs as less efficient (3.18 vs. 4.30; p = 0.02), but recommended more frequent use of DSTs (4.10 vs. 3.47; p = 0.03) without affecting doctor-patient communication (2.78 vs. 2.96, p = 0.51) During the study period, physicians' use of an intranet web application (eCPG) was more frequent during shifts assigned to the CM compared to the CD (eCPG uses/turn, 3.6 vs. 2.0;"" p = 0.033). Conclusions: MC technology enabled clinicians to access information at the bedside and increased the use of CPG/DST tools. According to the doctors, the patients seemed to accept the use of information technology to help in decision-making. The development of improved computing technology may address the main limitation of MC portability.",0,1,
1691,Support for initiation of insulin in type 2 diabetes in primary care: results from the Stepping Up pragmatic cluster randomized controlled clinical trial.,"Objective: To compare the efficacy of a new model of care (""Stepping Up"") with usual primary care in normalizing insulin initiation for type 2 diabetes, leading to improved levels of glycated hemoglobin (HbA1c). Design of a cluster randomized controlled trial. Setting Primary care practice in Victoria, Australia, with a practice nurse and at least one consenting eligible patient (HbA1c Ã¢â€°Â¥7.5% with maximum oral therapy). Participants 266 patients with type 2 diabetes and 74 practices (mean cluster size 4 (range 1-8) patients), followed up for 12 months. Intervention The Stepping Up model of care intervention involved theory-based change in practice systems and reorientation of the roles of health professionals in the primary care diabetes team Core components were an enhanced role for the nurse of practice in directing insulin initiation and mentoring by a registered nurse with diabetes educator credentials. Main Outcome Measures The primary endpoint was change in HbA1c. Secondary endpoints included the proportion of participants who transitioned to insulin, the proportion who reached target HbA1c, and a change in depressive symptoms (patient health questionnaire, PHQ-9), diabetes-specific distress (problem areas on the diabetes scale, PAID) and generic health. (assessment of the quality of life instrument, AQoL-8D). Results: HbA1c improved in both arms, with a clinically significant difference between arms (mean difference -0.6%, 95% confidence interval -0.9% to -0.3%). favoring the intervention. At 12 months, in the intervention practices, 105/151 (70%) of the participants had started insulin, compared to 25/115 (22%) in the control practices (odds ratio 8.3, interval 95% confidence 4.5 to 15.4, P<0.001). The HbA1c goal (Ã¢â€°Â¤7% (53 mmol/mol)) was achieved by 54 (36%) intervention participants and 22 (19%) control participants (odds ratio 2.2, 1 .2 to 4.3, P=0.02). Depressive symptoms did not worsen at 12 months (PHQ-9: -1.1 (3.5) v -0.1 (2.9), P=0.05). A statistically significant difference was found between arms in mean change in mental health (mental component summary AQoL: 0.04 (SD 0.16) v -0.002 (0.13), mean difference 0.04 (95% confidence interval 0.002 to 0.08), P=0.04), in favor of the intervention, but there was no significant difference in physical health (physical component summary AQoL: 0.03 (0.15) v 0, 02 (0.13)) nor diabetes-specific distress (5.6 (15.5) v -2.4 (15.4)). No events of severe hypoglycemia were reported. Conclusions: The Stepping Up model of care was associated with higher rates of insulin initiation in primary care and improvements in glycosylated hemoglobin without worsening emotional well-being. Trial Registry: Australian New Zealand Clinical Trials Registry ACTRN12612001028897.",0,0,
1692,Supporting mid-level health workers in Malawi: lessons learned during the implementation of the PALM PLUS package,"BACKGROUND: The Government of Malawi is committed to the broad implementation of antiretroviral treatment in Malawi in the public health sector"";"" however, one of the main challenges has been the shortage of trained health workers. The Practical Approach to Lung Health Plus HIV/AIDS in Malawi (PALM PLUS) package is an innovative guideline and training intervention that supports mid-tier primary care health care workers to deliver frontline integrated primary care. The purpose of this document is to describe the lessons learned in the implementation of the PALM PLUS package. METHODS: An algorithm- and symptom-based guideline-based clinical tool was adapted to the Malawian context. A complementary training program was developed based on educational outreach principles and a cascade training approach was used for the implementation of the PALM PLUS package in 30 health centers, targeting clinical officers, physician assistants, and nurses. Lessons learned were identified during program implementation through engagement with collaborating partners and program participants and review of program evaluation results. RESULTS: Key lessons learned for the successful implementation of the PALM PLUS package include the importance of building networks for peer support, ensuring adequate training capacity, linking to continuing professional development accreditation, and providing modest budgets for on-site training. service. The main limiting factors for implementation were staff turnover and the desire for financial allocations for training. CONCLUSIONS: The PALM PLUS approach is a potential model for supporting mid-level health workers to provide frontline integrated primary care in low- and middle-income countries, and may be useful for future task-shift initiatives.",0,0,
1693,Surgical decision making and behavior. Explanations of social psychology and research perspectives.,"Social psychology is the discipline that investigates thought processes, emotions, and behaviors in the interpersonal context. There are three broad thematic domains: understanding oneself and other people, interpersonal relationships, and group influence. The most important method is the experiment. The value of the social psychological perspective is illustrated with respect to the following surgical research questions: How do surgeons arrive at their decisions? How do surgeons confirm their decisions? Why are decision aids (computer support, guidelines) so poorly accepted? How should patients be informed? What group processes play a role in the operating room? What are the determinants of patient outcomes? Social psychology can extend surgical research in three ways: a better understanding of everyday phenomena in clinical and surgical settings, methodologically refined and more robust patient-oriented study designs, and new perspectives to improve patient outcomes.",0,0,
1694,Surgical treatments for men with benign prostatic enlargement: cost-effectiveness study,"OBJECTIVE To determine which surgical treatment for lower urinary tract symptoms suggestive of benign prostate enlargement is cost-effective. DESIGN Care pathways describing credible treatment strategies were decided by consensus. The cost-utility analysis used Markov models and Monte Carlo simulation. DATA SOURCES Clinical effectiveness data come from a systematic review and an individual level dataset. The utility values come from previous economic evaluations. Costs were calculated from the National Health Service (NHS) and commercial sources. METHODS The Markov model included parameters with associated measures of uncertainty that described the health states between which individuals could move in three-month intervals over 10 years. Successive annual cohorts of 25,000 men were entered into the model, and the likelihood of treatment strategies being cost-effective was evaluated using Monte Carlo simulation with 10,000 iterations. RESULTS A treatment strategy of initial diathermic vaporisation of the prostate followed by endoscopic holmium laser enucleation of the prostate in case of subsequent failure or relapse had an 85% chance of being cost effective at a willingness to pay value of £20,000 (21 euros). ,595, $28,686)/quality-adjusted life years (QALYs) gained. Other strategies with diathermy vaporization as initial treatment were generally cheaper and more effective than the current standard of transurethral resection repeated once if necessary. The use of potassium titanyl phosphate laser vaporization incurred higher costs and was less effective than transurethral resection, and strategies involving minimally invasive initial treatment with microwave thermotherapy were not cost-effective. Findings did not change in wide range sensitivity analyses. CONCLUSION The result of this economic model should be interpreted with caution due to the limitations of the data used. The finding that initial vaporization followed by holmium laser enucleation for failure or relapse might be advantageous for both men with lower urinary tract symptoms and health care providers requires confirmation in a good-quality prospective clinical trial before any changes in current practice. Laser vaporization of potassium titanyl phosphate is unlikely to be cost-effective in our model, which argues against its unrestricted use until more evidence of effectiveness and cost reduction is obtained.",0,0,
1695,Surrogate decision making for research subjects with severe cognitive impairment: the ongoing debate,"As research on Alzheimer's disease and other dementing disorders becomes more complex, risky, invasive, and commonplace, the need to discuss the ethics of involving people with dementia in research, specifically higher-than-risk research, intensifies. minimal and with no expected direct benefit to the subject. (It is beyond the scope of this document to consider ethical issues related to the research participation of children with cognitive impairments or children or adults with intermittent and/or reversible cognitive or psychiatric impairments. For such discussions, see the references in the notes 1–6.) Reviewing such studies stretches our traditional analysis tools to their limits. Simply balancing and prioritizing the basic ethical principles of respect for persons, beneficence, and fairness that serve us well in reviewing the vast majority of studies is inadequate when reviewing research with such ethical complexities as studies with marked risks and no risk. expectation of direct benefit to subjects. unable to consent or withdraw. Moving to the level of theory, placing these principles within the commonly applied frameworks of consequentialism, deontology, or virtue ethics does not bring us any closer to reducing the tensions such research creates between defending individual autonomy and promoting the need for society. to learn to treat and cure. these devastating diseases. What is needed is the introduction of more contemporary moral analyses. Specifically, we need to become more inclusive of the diversity of values perspectives of our broader citizenry. In more theoretical terms, we should elevate a community perspective and a feminist ethical emphasis on relationships and context to a more central role as we hurry to keep pace, ethically, with this rapidly expanding area of medical research.",0,0,
1696,Survivorship care plans and adherence to lifestyle recommendations among breast cancer survivors,"PURPOSE: The effectiveness of survivor care plans has not been widely tested. We evaluated whether a single brief lifestyle consultation as part of a larger survivorship care plan was effective in changing diet and lifestyle patterns. METHODS: A diverse sample of women with stage 0-III breast cancer was randomly assigned to control or intervention groups within 6 weeks of completion of adjuvant treatment. Both groups received the National Cancer Institute publication, ""Facing Forward: Life after Cancer Treatment."" The intervention group also met with a nurse (1h) and a nutritionist (1h) to receive personalized lifestyle recommendations based on national guidelines. Diet, lifestyle, and perceived health were assessed at baseline, 3, and 6 months. Linear regression analyzes evaluated intervention effects adjusted for covariates. RESULTS: A total of 126 women completed the study (60 control/66 intervention, 61 Hispanic/65 non-Hispanic). At 3 months, the intervention group reported greater knowledge of a healthy diet (P = 0.047), the importance of physical activity (P = 0.03), and the appropriate use of dietary supplements (P = 0.006) and reported a lower frequency of alcohol consumption (P = 0.006). = 0.03) than controls. At 6 months, only greater knowledge about healthy eating persisted (p = 0.01). The intervention was more effective among non-Hispanics than among Hispanics in improving attitudes toward healthy eating (P = 0.03) and frequency of physical activity (P = 0.006). CONCLUSIONS: The intervention changed lifestyle behaviors and knowledge in the short term, but the benefits did not persist. IMPLICATIONS FOR CANCER SURVIVORS: Culturally competent long-term behavioral interventions should be tested beyond the survivorship care plan to facilitate long-term behavior change among breast cancer survivors.",0,0,
1697,Kwashiorkor-like syndrome after partial gastrectomy,,0,0,
1698,Systematic review: an evaluation of the leading commercial weight loss programs in the United States.,"Background: Each year, millions of Americans enroll in commercial and self-help weight loss programs. Health care providers and their obese patients know little about these programs due to the absence of systematic reviews. Purpose: To describe the components, costs, and effectiveness of the major commercial and organized self-help weight loss programs in the United States that provide structured counseling in person or online. Data sources: review of company websites, telephone conversation with company representatives, and search of the MEDLINE database. Study Selection: Randomized trials of at least 12 weeks' duration that enrolled adults only and evaluated interventions as generally provided to the public, or case series that met these criteria, indicated the number enrolled, and included an evaluation of follow-up lasting 1 year or more. Data Extraction: Data on study design, attrition, weight loss, duration of follow-up, and maintenance of weight loss were extracted. Data Synthesis: We found studies from eDiets.com, Health Management Resources, Take Off Pounds Sensible, OPTIFAST, and Weight Watchers. Of 3 randomized controlled trials of Weight Watchers, the largest reported a 3.2% loss of baseline weight at 2 years. A randomized trial and multiple case series of medically supervised very-low-calorie diet programs found that patients who completed treatment lost approximately 15% to 25% of their initial weight. These programs were associated with high costs, high dropout rates, and a high probability of regaining 50% or more of lost weight in 1 to 2 years. Commercial interventions available on the Internet and organized self-help programs produced minimal weight loss. Limitations: As many studies did not control for high attrition rates, the reported results are probably best case. Conclusions: With the exception of 1 Weight Watchers trial, the evidence to support the use of major commercial and self-help weight loss programs is suboptimal. Controlled trials are needed to assess the efficacy and cost-effectiveness of these interventions.",0,0,
1699,Systematic review: elective induction of labor versus expectant management of pregnancy,"BACKGROUND: Rates of induction of labor and elective induction of labor are increasing. Whether elective induction of labor improves outcomes or simply leads to increased complications and healthcare costs is commonly debated in the literature. PURPOSE: To compare the benefits and harms of elective induction of labor and expectant management of pregnancy. 2009), Web of Science, CINAHL, Cochrane Central Register of Controlled Trials (up to March 2009), bibliographies of included studies, and previous systematic reviews. STUDY SELECTION: Experimental and observational studies of elective induction of labor reported in English. DATA EXTRACTION: Two authors summarized study design, patient characteristics, quality criteria, and outcomes, including cesarean delivery and maternal and neonatal morbidity. Overall, expectant management of pregnancy was associated with a higher odds ratio (OR) for cesarean delivery than elective labor induction (OR, 1.22 [95% CI, 1.07 to 1, 39]; absolute risk difference, 1.9 percentage points [CI, 0.2 to 3.7 percentage points]) in 9 RCTs. Women at or greater than 41 completed weeks' gestation who were managed expectantly had an increased risk of cesarean delivery (OR, 1.21 [CI, 1.01 to 1.46]), but this difference was not statistically significant. in women less than 41 completed weeks' gestation (OR, 1.73 [CI, 0.67 to 4.5]). Women who were managed expectantly were more likely to have meconium-stained amniotic fluid than those who were induced electively (OR, 2.04 [CI, 1.34 to 3.09]). LIMITATIONS: There were no recent RCTs of elective induction of labor at less than 41 weeks' gestation. The 2 studies conducted at less than 41 weeks' gestation were of poor quality and were not generalizable to current practice. CONCLUSION: RCTs suggest that elective induction of labor at 41 weeks' gestation and beyond is associated with a decreased risk of cesarean delivery and meconium-stained amniotic fluid. There are concerns about the translation of these findings into actual practice; therefore, future studies should examine elective induction of labor in settings where most obstetric care is provided.",0,0,
1700,Systematic review: the long-term effects of false-positive mammograms.,"BACKGROUND: Although abnormal screening mammograms negatively affect women's psychological well-being during the time immediately following screening, their long-term effects are poorly understood. PURPOSE: To characterize the long-term effects of false-positive screening mammography on behavior and well-being in women aged 40 years and older. DATA SOURCES: English-language studies from MEDLINE, Web of Science, EMBASE, CINAHL, PsycINFO, and ERIC databases up to August 2006. STUDY SELECTION: Studies were identified that examined the effects of false-positive screening mammography results routine screening on women's behavior, well-being, or beliefs. DATA EXTRACTION: Two investigators independently coded study characteristics, quality, and effect size. DATA SYNTHESIS: 23 eligible studies (n = 313,967) were identified. A random-effects meta-analysis showed that US women who received false-positive screening mammography results were more likely to return for routine screening than those who received normal results (hazard ratio, 1.07 [CI 95%, 1.02 to 1.12]). The effect was not statistically significant among European women (hazard ratio, 0.97 [CI, 0.93 to 1.01]), and Canadian women were less likely to return for routine screening due to false-positive results. (hazard ratio, 0.63 [CI, 0.50 to 1.01]). 0.80]). Women who received false-positive results performed breast self-exams more frequently and had higher, but not apparently pathologically elevated, levels of distress and anxiety, and thought more about breast cancer than those with normal results. LIMITATIONS: Correlational study designs, a small number of studies, lack of clinical validation for many measures, and possible heterogeneity. CONCLUSIONS: Some women with false-positive mammography results may have differences in whether they return for mammography, frequency of breast self-exams, and anxiety levels compared to women with normal results. Future research should examine how false-positive mammography results affect other outcomes, such as trust and use of health care.",0,0,
1701,Systematic review: the value of periodic health assessment,"Background: Periodic health assessment (PHE) has been a fundamental part of medical practice for decades despite a lack of consensus about its value. Purpose: To synthesize the evidence on the benefits and harms of PHE. Data sources: Electronic searches of such databases as MEDLINE and the Cochrane Library, review of reference lists, and journal handsearching up to September 2006. Study Selection: Studies (English only) evaluating the provision of preventive services , clinical outcomes, and costs among patients receiving PHE versus those receiving usual care. Data extraction: study design and settings, descriptions of the PHE, and clinical outcomes associated with the PHE. Data Synthesis: The best available evidence evaluating the benefits or harms of PHE consisted of 21 studies published between 1973 and 2004. PHE had a consistently beneficial association with patients receiving gynecological exams and Pap smears, cholesterol screening, and fecal occult blood tests. tinkling PHE also had a beneficial effect on patient 'concern' in 1 randomized controlled trial, but had mixed effects on other clinical outcomes and costs. Limitations: PHE descriptions and outcomes were heterogeneous. Some trials were conducted before the US Preventive Services Task Force guidelines were released, limiting their applicability to modern practice. Conclusions: The evidence suggests that PHE improves the provision of some recommended preventive services and may reduce patient concern. Although additional research is needed to clarify the long-term benefits, harms, and costs of receiving PHE, the evidence of benefit in this study warrants implementation of PHE in clinical practice.""",0,0,
1702,Systematic reviews are needed that examine the implementation of the research in practice and the impact on population health.,"OBJECTIVES: To examine the focus of the research translation phase (T1-T4) of systematic reviews published in the Cochrane Database of Systematic Reviews (CDSR) and the Database of Abstracts of Reviews of Effects (DARE). Briefly, T1 includes reviews of basic science experiments; T2 includes reviews of human trials leading to guideline development; T3 includes reviews examining how to translate the guidelines into policy and practice; and T4 includes reviews that describe the impact of changing health practices on population outcomes. STUDY DESIGN AND SETTING: A cross-sectional audit of randomly selected reviews of CDSR (n = 500) and DARE (n = 500) was conducted. The translation phase of review research, overall and by subgroups of communicable diseases, noncommunicable diseases, and injuries, was coded by two researchers. RESULTS: A total of 898 reviews examined a communicable, noncommunicable, or injury-related condition. Of these, 98% of reviews within CDSR focused on T2 and the remaining 2% focused on T3. In DARE, 88% focused on T2, 8.7% focused on T1, 2.5% focused on T3, and 1.3% focused on T4. Almost all reviews that examined communicable (CDSR 100%, DARE 93%), noncommunicable (CDSR 98%, DARE 87%), and lesions (CDSR 95%, DARE 88%) also focused on T2. CONCLUSION: Few reviews exist to guide practitioners and policymakers in implementing evidence-based treatments or programs.",0,0,
1703,Network of competence in systemic inflammatory rheumatic diseases,"The foundation of the network of competences in rheumatology, financed by the ""Bundesministerium fur Bildung und Forschung"" (BMBF) since 1999, managed to create a unique research structure in Germany: doctors and scientists from six university centers for rheumatology (Berlin, Dusseldorf, Erlangen, Freiburg, Hannover und Lubeck/Bad Bramstedt) work closely with scientists conducting basic research at the Deutsches Rheuma-Forschungszentrum (DRFZ), with rheumatology hospitals, rehabilitation clinics and rheumatologists. Together they search for the causes of systemic inflammatory rheumatic diseases and try to improve therapies at a national level and with an interdisciplinary approach. The main objective of this collaboration is to transfer new scientific knowledge more quickly to improve the methods of diagnosis and treatment of patients.",0,0,
1704,Systems of Care for ST-segment Elevation Myocardial Infarction: An American Heart Association Mission Statement: Lifeline,"BACKGROUND: National guidelines require participation in systems to rapidly diagnose and treat ST-segment elevation myocardial infarction (STEMI). In order to characterize currently deployed STEMI reperfusion systems and identify practices common to system organization, the American Heart Association surveyed existing systems in the United States. METHODS AND RESULTS: A STEMI system was defined as an integrated group of separate entities focused on reperfusion therapy for STEMI within a geographic region that included at least 1 hospital performing percutaneous coronary intervention and at least 1 emergency medical services agency. . Systems meeting this definition were invited to participate in a 42-question survey based on expert panel opinion and knowledge of existing systems. Data was collected through the American Heart Association Mission: Lifeline website. Between April 2008 and January 2010, 381 unique systems involving 899 percutaneous coronary intervention hospitals in 47 states responded to the survey, of which 255 systems (67%) involved urban regions. The predominant funding sources for STEMI systems were percutaneous coronary intervention hospitals (n = 320, 84%) and/or cardiology practices (n = 88, 23%). Predominant system characteristics identified by the survey included: acceptance of STEMI patients into the percutaneous coronary intervention hospital regardless of bed availability (N = 346, 97%); activation of the cath lab with a single phone call (N = 335, 92%); emergency department physician lab activation without cardiology consultation (N = 318, 87%); participation in data recording (N = 311, 84%);"" and prehospital activation of the laboratory by notification to the emergency room without notification to cardiology (N = 297, 78%). The most common barriers to the implementation of the system were the hospital ( n = 139, 37%) and the proficiency of the cardiology group (n = 81, 21%) and emergency medical services, transportation, and finance (n = 99, 26%). CONCLUSIONS: This survey broadly describes the organizational characteristics collaborative efforts of hospitals and emergency medical services to provide timely reperfusion in the U.S. These findings serve as a benchmark for existing systems and should help guide health care teams in the process of reperfusion. organization of care for patients with STEMI.",0,0,
1705,Personalized information increases patient-doctor discussion about colon cancer risk and testing: the Cancer Risk Intake System trial,"To assess whether receiving personalized impressions generated by the Cancer Risk Intake System (CRIS), a touchscreen computer program that collects patient data and generates impressions for patients and physicians, results in resulted in more conversations between patients and providers about colorectal cancer (CRC). risk and screening than the receipt of non-adapted information. Physician-randomized, cluster-randomized trial with data collected through pre-visit CRIS and a 2-week follow-up telephone survey among 623 patients. Patients ages 25-75 with upcoming primary care visits and eligible for, but currently do not meet CRC screening guidelines. Patient-reported discussions with providers about CRC risk and testing. Personalized recipients were more likely to report doctor-patient discussions about personal and family risk, stool tests, and colonoscopy (all p < 0.05). Personalized recipients were more likely to report discussions of: chances of getting cancer (+10%)""; family history (+15%); stool analysis (+9%);"" and colonoscopy (+ 8%) (all p < 0.05). CRIS is a promising strategy for facilitating discussions about testing in primary care settings.",0,1,
1706,Personalized skills training for professionals to improve assessment of prognostic factors for persistent and disabling back pain: four quasi-experimental single-subject studies.,"The well-known gap between guidelines and behavior in clinical practice calls for effective behavior change interventions. An example showing this gap is the insufficient assessment by physical therapists of psychosocial prognostic factors in back pain (ie yellow flags). The present study aimed to evaluate an educational model by conducting a personalized skills training intervention for caregivers and studying changes over time in physiotherapists' assessment of prognostic factors in telephone consultations. A single-subject quasi-experimental design was used for 36 weeks, with repeated measurements during baseline, intervention, and post-intervention phases. Four primary health care physical therapists audio-recorded a total of 63 patient consultations. The personalized intervention included individual goal setting, skills training, and performance feedback. The primary outcome was the number of prognostic factors evaluated (0-10). Changes were observed in all four participants. The number of prognostic factors evaluated increased from 0 to 2 at baseline to 6 to 10 after the intervention. Time spent assessing psychosocial factors increased and time spent discussing biomedical pain symptoms decreased. Biopsychosocial knowledge and attitudes toward back pain were consistent with guidelines at enrollment and did not change markedly during the intervention. Self-efficacy for the evaluation of cognitive and emotional prognostic factors increased during the phases of the study. The results suggest that a personalized skills training intervention using behavior change techniques, such as individual goal setting, skills training, and performance feedback, is effective in producing changes in specific clinical behaviors in physical therapists.",0,1,
1707,Targeted intervention programs: creating a personalized practice model to improve the treatment of allergic rhinitis in a managed care population,"OBJECTIVE: To develop an intervention program to improve health outcomes among patients with allergic rhinitis in a managed care setting. STUDY DESIGN: The Lovelace Health Systems Episodes of Care (EOC) team selected allergic rhinitis for an intervention program because it was identified as one of the top 10 reasons for visits to primary care clinics. The intervention program was based on a multidisciplinary team process designed to create a personalized patient and provider education program to address inconsistency or deficiencies in the treatment of allergic rhinitis. PATIENTS AND METHODS: The EOC team investigated the literature and current practices and then identified inconsistencies in patterns of diagnosis and treatment. Based on this research, the team developed guidelines and a provider education program. Intervention strategies were structured around decision points in a treatment protocol. More than 500 patients were monitored during allergy season using written and telephone surveys, symptom diaries, and encounter data. Measurable outcomes were established for provider and patient behavior. Patient outcomes were derived from a preventive behavior index and administrative data reporting the use of 5 medication classes. RESULTS: Approximately 50% of providers modified their practice patterns as a result of the intervention program. Patient outcomes showed a decrease in the use of rescue medications, particularly antibiotics, and an increase in preventive measures in the treatment group compared to the control group. CONCLUSION: The EOC model resulted in positive changes in provider and patient behavior. The multidisciplinary approach resulted in extensive supplier participation.",0,0,
1708,Targeting cognitive deficits in schizophrenia: a review of the development of a new class of medications from the perspective of community mental health researchers.,"INTRODUCTION: Schizophrenia is a chronic disorder associated with positive and negative symptoms and extensive deficits in neurocognitive function. Neurocognitive deficits are considered the core pathophysiological symptoms of the disease. Neurocognitive deficits are also closely associated with functional outcome. Currently, cognitive deficits remain one of the most important unmet therapeutic needs in schizophrenia. AREAS COVERED: Neuroscientific discoveries in the last few decades have enriched our understanding of the neurobiological mechanism underlying cognitive deficits in schizophrenia. This research has identified new molecular mechanisms and processes as promising drug targets. However, despite extensive efforts to develop a new class of cognition-enhancing drugs for the treatment of schizophrenia over the past 5 years, no new pharmacological agents have received the required regulatory approvals by the Food and Drug Administration. Efficacy and safety results from selective phase II clinical trials are reviewed. EXPERT OPINION: Critically examines the evolving concept of neurocognition and current guidelines for the design and methodology of clinical trials of cognition-enhancing drugs for the treatment of people with schizophrenia. Future directions in the development of cognition-enhancing medications for the treatment of schizophrenia are discussed from the perspective of clinicians and researchers in community mental health settings.",0,0,
1709,Working group VI: Self-monitoring of blood pressure,"BACKGROUND: Self-monitoring of blood pressure by patients at home or in other nonclinical settings has become increasingly common in recent years. This phenomenon has been fueled in part by the increased availability of automated sphygmomanometers, which are now affordable and easy for patients to use. BENEFITS OF SELF-MONITORING: Self-monitoring of blood pressure can be an important adjunct to the control of hypertension. The technique allows patients to be more involved in their care. Self-measured blood pressure values are more likely to be representative of average daily blood pressure than a clinical measurement and may be better related to hypertensive end-organ involvement and cardiovascular morbidity than clinical blood pressure. Finally, self-monitoring of blood pressure has the potential to reduce the costs of care related to hypertension. LIMITATIONS OF SELF-MONITORING: There are several issues that prevent the more widespread use of self-monitoring of blood pressure in clinical practice. First, devices marketed for patient use have advanced technically during the 1990s, but many have not undergone rigorous clinical validation for accuracy and reliability (for example, in terms of the Association for Advances in Medical Instrumentation and the British Society of Hypertension). It is recommended that blood pressure measurement devices used by patients at home undergo the same validation processes as those applied to ambulatory records. Second, although the upper limits of normal for self-monitored blood pressure in a general population can be defined statistically (it is approximately 135/85 mmHg), it is not yet possible to determine normal self-monitored blood pressure because these values must be linked to endpoints. or classical clinical cardiovascular outcomes. Third, the relationships between self-monitored, clinical, and ambulatory blood pressures are well defined for some populations, but their behaviors by age, sex, ethnicity, and treatment status require further study. Fourth, several different programs for self-monitoring of blood pressure by patients have been used in clinical practice and research. It will be necessary to determine the optimal time and number of records required when patients self-monitor their blood pressure. Fifth, self-monitoring of blood pressure in clinical trials of antihypertensive therapies is feasible, but has generally not been included in their design, either by investigators or pharmaceutical sponsors. Sixth, there have been data suggesting that self-monitoring of blood pressure reduces the overall costs associated with hypertension care on a yearly basis. However, since most of the work on the economic impact of blood pressure self-monitoring has been done in managed care settings in the US, it is not known whether this reduction in health care costs would be applicable to other types of practice settings. Worldwide. CONCLUSIONS: Blood pressure self-monitoring is currently useful as an adjunctive measure for the treatment of hypertensive patients and could provide benefit in clinical trials of antihypertensive therapy. However, available data on blood pressure self-monitoring are inadequate as a basis for clinicians to make primary diagnostic or therapeutic decisions and should not override blood pressure obtained by clinical measurement or ambulatory monitoring.",0,0,
