record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
1776,8522681,"Restenosis, reocclusion, and adverse cardiovascular events after successful balloon angioplasty of occluded versus nonoccluded coronary arteries. Results from the US Multicenter Investigational Trial of Cilazapril After Angioplasty to Prevent Transluminal Coronary Obstruction and Restenosis (MARCATOR).",,"Berger, P B; Holmes, D R; Ohman, E M; O'Hanesian, M A; Murphy, J G; Schwartz, R S; Serruys, P W; Faxon, D P","This study sought to compare the frequency of restenosis, reocclusion, and adverse cardiovascular events after angioplasty of occluded versus non-occluded coronary arteries; Angioplasty of chronically occluded coronary arteries is believed to be associated with a higher frequency of restenosis and reocclusion than angioplasty of subtotal stenoses. Whether this leads to adverse cardiovascular events is unknown.; The Multicenter American Research Trial With Cilazapril After Angioplasty to Prevent Restenosis (MARCATOR) was a placebo-controlled trial with angiographic follow-up to determine the effect of the angiotensin-converting enzyme inhibitor cilazapril on the frequency of restenosis. In this trial, restenosis was defined as 1) angiographic minimum lumen diameter reduction > or = 0.72 mm between angioplasty and follow-up visit; and 2) > 50% diameter stenosis on follow-up angiogram. We identified 139 patients with successful angioplasty of coronary occlusion (Group 1) and compared the frequency of restenosis, reocclusion, and adverse cardiovascular events with that of 1295 patients with successful angioplasty of subtotal stenosis (Group 2); Restenosis occurred in 36 patients with occluded arteries (29%) vs 264 with non-occluded arteries (23%, p = 0.177) by definition 1 and in 62 patients with occluded arteries (49%) vs 478 with non-occluded arteries (42%, p = 0.119) by definition 2. Occlusion was present in 24 patients in Group 1 (19%) compared to 74 patients in Group 2 (7%) (p < 0.001). During the 6-month follow-up period, two Group 1 patients (1.4%) and six Group 2 patients (0.5%) died; no patients in Group 1 and 10 patients in Group 2 (0.8%) developed severe congestive heart failure; nonfatal myocardial infarction occurred in 4 patients in Group 1 (2.9%) and 31 patients in Group 2 (2.4%); new coronary angioplasty or bypass surgery was performed in 29 patients in Group 1 (21%) and 232 patients in Group 2 (18%); and angina was present in 18 patients in Group 1 and 163 in Group 2 (13% for both). Eighty-six patients in Group 1 (62%) and 853 patients in Group 2 (66%) remained free of these adverse events during the 6-month follow-up period (p = 0.513); The frequency of restenosis was slightly, but not significantly, higher after successful angioplasty of an occluded artery than after angioplasty of subtotal stenosis. Although reocclusion was more frequent, occurring in 19% of patients, the net clinical benefit of angioplasty in these patients was similar to that in patients with subtotal stenosis during the 6-month follow-up period.",0,0
1777,8523379,Comparison of amlodipine and quinapril on ambulatory blood pressure and platelet function in hypertension.,,"Ding, Y A; Chang, S M; Chou, T C","The effect of the calcium channel blocker (CCB) amlodipine (5-10 mg/day) and the angiotensin converting enzyme (ACE) inhibitor quinapril (10-40 mg/day) on ambulatory blood pressure ( PAA), rheological and platelet function in hypertension were compared in this randomized, double-blind, placebo-controlled crossover study. This study was preceded by a 4-week placebo run-in period and the total study duration was 28 weeks. Casual and 24-h PSA, plasma renin activity (PRA), and plasma aldosterone concentration (AP), as well as metabolic and platelet function, were determined before and at the end of each pharmacological treatment. A total of 27 patients completed this study. Casual BP was significantly reduced after treatment with amlodipine or quinapril, but there was no change in heart rate. For 24-h PAA, amlodipine produced a drop from 145 +/- 8/94 +/- 7 to 130 +/- 13/85 +/- 10 mmHg (P < 0.001 for both SBP and DBP). Quinapril also caused a reduction from 144 +/- 10/94 +/- 7 to 134 +/- 12/88 +/- 8 mm Hg (P < 0.001 for both SBP and DBP). Neither amlodipine nor quinapril produce significant changes in heart rate. The level of 6-keto-prostaglandin Fl alpha (6-Keto-PGFl alpha) increased from 36.8 +/- 4.4 to 45.1 +/- 2.5 pg/ml (P < 0.05) and no significant changes in thromboxane B2 (TXB2) were observed after amlodipine treatment. PRA increased from 1.24 +/- 0.31 to 1.62 +/- 0.41 ng/ml/h (P < 0.05) after quinapril treatment. Other biochemical parameters remained unchanged. (ABSTRACT TRUNCATED IN 250 WORDS)",0,0
1778,8535985,Advantages and disadvantages of combining sedative agents.,,"Stoltzfus, D P",An advantage of combined sedative therapy is the use of small doses of agents from different drug classes to treat concomitant behavioral problems. The simultaneous use of multiple sedative agents generates the need for new clinical decisions regarding the administration and weaning from the pharmacological effects of these drugs. This article reviews the current state of research regarding combined sedative therapy.,0,0
1779,8538349,Association between angiotensin-converting enzyme gene polymorphism and failure of renoprotective therapy.,,"van Essen, G G; Rensma, P L; de Zeeuw, D; Sluiter, W J; Scheffer, H; Apperloo, A J; de Jong, P E","Polymorphism in the angiotensin converting enzyme (ACE) gene, especially the DD genotype, is associated with risk of cardiovascular disease. Glomerulosclerosis has similarities to atherosclerosis, and we observed ACE gene polymorphism in patients with kidney disease who were on a long-term therapy trial with an ACE inhibitor or beta-blocker.; 81 patients with non-diabetic kidney disease participated in a randomized comparison of oral atenolol or enalapril to prevent progressive deterioration of kidney function. The dose was adjusted to a target diastolic blood pressure of 10 mm Hg below baseline and/or below 95 mm Hg. The mean (SE) age was 50 (1) years, and the group included 49 men. His kidney function had been monitored for 3-4 years. We have analyzed his ACE genotype, which we evaluate with PCR; 27 patients had genotype II, 37 were ID, and 17 were DD. 11 patients were lost to follow-up for 1-3 years. The decrease in glomerular filtration rate over the years was significantly more pronounced in the DD group than in the ID and II groups (p = 0.02; means -3.79, -1.37 and -1, 12 ml/min per year, respectively). DD patients treated with enalapril fared as poorly as DD patients treated with atenolol. None of the drugs reduced the degree of proteinuria in the DD group; Our data show that patients with the DD genotype are resistant to commonly recommended renoprotective therapy.",0,0
1780,8541002,Effect of low-dose ramipril on microalbuminuria in normotensive or mildly hypertensive non-insulin dependent diabetic patients. Northeastern Italy Microalbuminuria Study Group.,,"Trevisan, R; Tiengo, A","Microalbuminuria predicts early mortality and kidney disease in non-insulin dependent diabetic patients. In insulin-dependent diabetic patients, inhibition of angiotensin-converting enzyme decreases microalbuminuria and slows the progression of kidney disease. The objective of this study was to evaluate the effect of low-dose ramipril on albumin excretion rate (AER) and blood pressure in non-insulin dependent diabetic patients with persistent microalbuminuria (AER > 20 < 200 micrograms/min) and normal blood pressure. or mild hypertension. The study was a 6-month, randomized, double-blind, placebo-controlled clinical trial in 14 hospital-based diabetes centers in northeastern Italy. Blood pressure, plasma glucose, and body weight were determined monthly; AER, serum creatinine, glycosylated hemoglobin, and plasma lipids at baseline, after 1 month, and at the end of the study. Of 122 non-insulin dependent diabetic patients randomized in blocks of four to receive ramipril (1.25 mg/day) or placebo, 108 (54 in the ramipril group and 54 in the placebo group) completed the study. At baseline, age, duration of diabetes, body mass index, and glycosylated hemoglobin were similar in the two groups and remained unchanged throughout the study. In the placebo group, the AER increased from a baseline median of 65 micrograms/min (range 53 to 76, 95% confidence interval) to 72 micrograms/min (57 to 87) and to 83 micrograms/min (62 to 104) after 1 and 6 months, respectively, but decreased from 62 micrograms/min (48 to 76) to 45 micrograms/min (33 to 57) and 53 micrograms/min (38 to 69), respectively, in the ramipril, a significant difference between groups (P < .01). (ABSTRACT TRUNCATED IN 250 WORDS)",0,0
1781,8541006,The effect of enalapril on fatal and morbid events in patients with hypertension and left ventricular dysfunction.,,"Kostis, J B","The aim of this study was to examine the effect of enalapril on morbid and fatal events in patients with left ventricular dysfunction and hypertension using a retrospective analysis of patients with left ventricular systolic dysfunction (ejection fraction < or = 0.35) who participated in the Studies of Left Ventricular Dysfunction (SOLVD). Among the 6,797 patients who were randomized to receive enalapril or placebo, 2,652 had a history of hypertension, 1,508 had systolic blood pressure (SBP) > or = 140 mm Hg, and 985 had diastolic blood pressure (DBP) > or = 90 mm Hg. During a median follow-up of 40 months, the rate of hospitalization for congestive heart failure was lower in the enalapril group than in the placebo group among patients with a history of hypertension (20.6% vs. 28.3%, P < 0.001, relative risk [RR] 0.664) and among those with elevated DBP (16.5% vs. 26.0%, P < 0.001, RR = 0.574) or SBP (19.5% vs. 27.7%, P < 0.001, RR = 0.647) at the beginning of the study. These hazard ratios were similar to those seen in patients without a history of hypertension (RR = 0.647). In addition, reduced rates of mortality, myocardial infarction, stroke, and unstable angina seen in SOLVD, with similar relative risks, were observed in patients with (RR = 0.927, 0.836, 0.979, 0.900, respectively) and without (RR = 0.866, 0.729, 0.775, and 0.743), as well as a history of hypertension in those with elevated SBP (RR = 0.841, 0.806, 0.707, 0.867) or DBP (RR = 0.791, 0.889, 0.755, 0.872) at baseline. (ABSTRACT TRUNCATED IN 250 WORDS)",0,0
1782,8542050,"Effects of benazepril and hydrochlorothiazide, given alone and in low- and high-dose combinations, on blood pressure in patients with hypertension.",,"Chrysant, S G; Fagan, T; Glazer, R; Kriegman, A","To assess the efficacy and safety of various combinations of benazepril, an angiotensin converting enzyme inhibitor, and hydrochlorothiazide, compared to placebo, in the treatment of patients with essential hypertension; A 6-week, double-blind, randomized, parallel study conducted at 24 centers. A placebo run-in period of 1 to 4 weeks preceded the double-blind phase; Male and female outpatients, aged 18 years and older, were eligible to participate if their sitting diastolic blood pressure was between 95 and 114 mm Hg at the last two consecutive visits during the placebo phase. Among the 334 patients who entered the double-blind phase, 17% were 65 years of age or older and 26% were black. Eleven patients withdrew due to adverse experiences, including two patients who received placebo; The patients received placebo; benazepril, 20mg; hydrochlorothiazide, 25 mg; or combination therapy with benazepril/hydrochlorothiazide, 5/6.25 mg, 10/12.5 mg, 20/25 mg, 20/6.25 mg, or 5/25 mg, once daily for 6 weeks; The mean change from baseline in sitting diastolic blood pressure at endpoint (last measurement after randomization carried out) in the double-blind phase. Combination therapy with benazepril/hydrochlorothiazide 20/25 mg was compared with benazepril 20 mg alone and hydrochlorothiazide 25 mg alone. Sitting systolic blood pressure and the effect of race and age on treatment efficacy were also assessed; Compared to placebo, all benazepril/hydrochlorothiazide combinations produced statistically significant reductions from baseline in sitting systolic and diastolic blood pressure at the end of the study. In the benazepril/hydrochlorothiazide 20/25 mg group, the adjusted mean changes in sitting diastolic blood pressure at the end of the study were statistically significantly greater than in the monotherapy treatment groups (benazepril 20 mg , P < or = 0.05; hydrochlorothiazide , 25 mg, P < or = 0.001) alone. All therapies were generally well tolerated. Decreases in mean serum potassium level with hydrochlorothiazide monotherapy were reduced or eliminated with combination therapy; Benazepril in combination with hydrochlorothiazide, including a low dose combination of 5/6.25 mg, is effective in lowering diastolic and systolic blood pressure in patients with hypertension.",0,0
1783,8542529,Exercise guidelines for patients with high blood pressure: an update.,,"Pescatello, L S; Buckley, T",,0,0
1784,8542882,Should ACE inhibitors be given to all patients after acute myocardial infarction? A negative (cautious) answer.,,"Julian, D G",,0,0
1785,8545563,Reactivity to stress in hypertensive responders and non-responders treated with verapamil and enalapril.,,"Nazzaro, P; Manzari, M; Merlo, M; Triggiani, R; Scarano, A M; Lasciarrea, A; Marella, N; Pirrelli, A","Hypertension was found to be associated with sympathetic overdrive, but whether antihypertensive agents may differently affect the stress response in hypertensive subjects is still debated. Through a psychophysiological study we evaluated the effect of verapamil (V) and enalapril (E), both in monotherapy and in association. Office BP was successfully lowered (< 145/90 mmHg) in 11 patients treated with V (V-Resp) and 10 patients treated with E (E-Resp). Both drugs were prescribed in 9 patients (V+E) who did not sufficiently lower their blood pressure (N-Resp) with monotherapy. The patients performed three stressors (color word stroop, cold pressor and handgrip). Extracardiovascular and hemodynamic functions were measured during the baseline, stress, and recovery periods. The response was evaluated by adding the changes that occurred in each phase of the psychophysiological session. This was done before filming and after any modification of the therapeutic intervention. Emotional arousal (frontal muscle contraction, skin conductance, peripheral temperature) was reduced when BP was normal. No changes in BP reactivity were found. HR response decreased in V-Resp and cardiac output increased in E-Resp while vascular response was restricted in E-Resp and V-Resp. This was also reduced in N-Resp when they took V+E and normalized their blood pressure. The findings indicate that sympathetic reactivity can be modified by therapy. In particular, verapamil restricted the cardiac stress response without decreasing cardiac output and was advantageously associated with enalapril to control the psychophysiological response in more resistant hypertensive patients.",0,0
1786,8546135,Reduction of exercise-induced microalbuminuria in patients with type I diabetes by an angiotensin-converting enzyme inhibitor.,,"Inserra, F; Daccordi, H; Ippolito, J L; Romano, L; Zelechower, H; Ferder, L","Taking into account both the importance of microalbuminuria (MA) as a predictive parameter of clinical nephropathy in diabetic patients and the efficacy of effort to show and/or increase MA in both diabetic patients and normal individuals, we studied 37 type I diabetic patients divided into two groups: group A, without AM at rest (n = 19), and group B, with AM at rest (n = 18). Group C comprised 10 healthy volunteers as controls. Changes in baseline MA during exercise and after exercise were studied in the three groups. Normotensive patients, without metabolic alterations, with normal renal function and without proteinuria underwent an ergometric test up to 600 kg. This test was repeated after the administration of 20 mg of enalapril in a single daily dose for 60 days. Body weight, systolic and diastolic blood pressure, creatinine, and creatinine clearance were determined and did not show significant variations between groups or with treatment. Microalbuminuria was studied in the three groups with and without administration of enalapril throughout the 2 months of the study. The determinations were made under rest, exercise and post-exercise conditions. Mean baseline MA values +/- SEM were as follows: at rest, 5.22 +/- 0.49, 58.36 +/- 13.24, and 4.73 +/- 0.45 micrograms/min for groups A, B and C, respectively; with exercise, 15.19 +/- 4.43, 74.70 +/- 14.89 and 16.76 +/- 4.62 micrograms/min for groups A, B and C, respectively; and post exercise, 32.04 +/- 6.64, 253.15 +/- 63.88 and 9.23 +/- 3.25 micrograms/min, respectively. The geometric means of the initial to post-treatment MA ratio were as follows: at rest, 0.95, 1.59 (P < 0.01), and 1.03 for groups A, B, and C, respectively; with exercise, 1.53 (P < 0.01), 1.91 (P < 0.01), and 1.69 for groups A, B, and C, respectively; and post exercise, 2.94 (P < 0.01), 3.24 (P < 0.01) and 1.03 for groups A, B and C, respectively. In conclusion, given the early diagnostic suspicion of diabetic nephropathy, post-exercise MA screening during an ergometric test could be helpful. Enalapril treatment decreased MA in diabetic groups A (no MA at rest) and B (MA at rest) during exercise and post-exercise, and also decreased MA in group B at rest.",0,0
1787,8546174,Questionnaire of the month,,"Norris, S H",,0,0
1788,8546341,Power spectral analysis of heart rate in elderly hypertensive patients with or without silent coronary artery disease.,,"Piccirillo, G; Fimognari, F L; Santagada, E; Munizzi, M R; Viola, E; Monteforte, G; Bucca, C; Durante, M; Di Gioacchino, C; Tarantini, S; Lo Verde, A; Cacciafesta, M; Marigliano, V","Much evidence indicates a involvement of the sympathetic nervous system in the genesis of silent myocardial ischemia. The authors evaluated autonomic activity by power spectrum analysis of heart rate variability in 21 elderly hypertensive men with and without angiographically confirmed coronary artery disease and compared the results with those of an age-matched control group. . An autoregressive algorithm was used in the analysis to determine the power spectrum from an electrocardiographic recording of 512 consecutive RR intervals. The autonomic nervous system induces two distinct sinusoids: a low-frequency signal attributable to sympathetic activity and a high-frequency vagal response. In hypertensive patients with coronary artery disease, the authors also evaluated sympathetic activation after double-blind, placebo-controlled administration of metoprolol (100 mg/day), followed by amlodipine (10 mg/day), quinapril (20 mg/day ) and amlodipine (5 mg/day) plus quinapril (10 mg/day).",0,0
1789,8549868,Effects of cilazapril and amlodipine on renal function in hypertensive patients with NIDDM.,,"Velussi, M; Brocco, E; Frigato, F; Zolli, M; Muollo, B; Maioli, M; Carraro, A; Tonolo, G; Fresu, P; Cernigoi, A M; Fioretto, P; Nosadini, R","Contrasting information on the course of kidney function has been reported in NIDDM with hypertension alone or in association with kidney damage. The aim of the present study was to elucidate the course of glomerular filtration rate (GFR) in hypertensive patients with NIDDM during antihypertensive therapy. Furthermore, we compared the effects of ACE inhibitors (cilazapril, Inibace, Roche, Milan, Italy) and Ca(2+) channel blockers (amlodipine, Norvasc, Pfizer, Rome, Italy). Of the hypertensive patients with NIDDM attending the outpatient clinic of the internal medicine departments of the University of Padua and Sassari, 44 participated in the present study. Of these patients, 26 were normoalbuminuric and 18 microalbuminuric. They were randomly treated with cilazapril or amlodipine. The goal of antihypertensive treatment was a value <140 mmHg for systolic blood pressure and 85 mmHg for diastolic blood pressure (BP). Microalbuminuria was defined as an albumin excretion rate (AER) between 20 and 200 micrograms/min. GFR was measured by plasma clearance of 51Cr-labeled EDTA at baseline and every 6-12 months during a 3-year follow-up interval. A significant decrease in systolic and diastolic GFR, AER, and BP values was observed in normoalbuminuric and microalbuminuric patients during antihypertensive therapy. The drop in GFR in the general population of NIDDM patients was significantly and inversely related to the decrease in mean BP (diastolic + 1/3 pulse pressure) (r = -0.80, P < 0.0001 ), but not with that of HbA1c, triglycerides and BMI. The decrease in GFR (mean +/- SE) per year in the normoalbuminuric patient was 2.03 +/- 0.66 ml.min-1 x 1.73 m-2 (95% CI: 0.92 -3.17) during treatment with cilazapril and 2.01 +/- 0.71 ml. min-1 x 1.73 m-2 (95% CI 0.82-3.11) during treatment with amlodipine. The decrease in GFR per year in the microalbuminuric patient was 2.15 +/- 0.69 ml.min-1 x 1.73 m-2 (95% CI 0.86-3.89) during cilazapril and 2 .33 +/- 0.83 ml.min-1 x 1.73 m-2 per year (95% CI 1.03-3.67) during amlodipine therapy. Cilazapril and amlodipine reduced AER to a similar degree in normoalbuminuric and microalbuminuric patients. No significant changes were observed with respect to other clinical and biochemical characteristics between the two antihypertensive therapies and, in particular, plasma values of HbA1c, BMI, triglycerides and cholesterol. These results support the principle that hypertension plays a critical role in contributing to kidney damage in NIDDM, even when the AER is normal. However, the degree of BP control with both cilazapril and amlodipine can successfully delay the decline in GFR in hypertensive patients with NIDDM with or without early kidney disease.",0,0
1790,8551488,"'Captopril test', with blood pressure and peripheral renin as response variables in hypertensive patients with suspected renal artery stenosis.",,"Schreij, G; van Es, P N; Schiffers, P M; Lavrijssen, A T; de Leeuw, P W","In forty-six hypertensive patients in whom there was a high level of clinical suspicion for renovascular hypertension based on clinical signs, a captopril trial with captopril 25 mg or placebo was performed on 2 separate days to prospectively determine the value of captopril. . Test. Blood pressure (BP) and peripheral renin were used as response variables. All patients had discontinued their antihypertensive medication and were not salt depleted. Selective renal angiography was performed in all patients regardless of the results of the captopril test. Twenty patients demonstrated unilateral or bilateral renal artery stenosis (RAS), giving a prevalence of 43%. After placebo and after captopril there were no significant changes (absolute or proportional) in BP values between patients with essential hypertension or RAS, either for all measurements or if only BP drop was taken into account. Receiver-operator characteristic curves of baseline and post-captopril peripheral renin levels indicate that the captopril test does not adequately discriminate between patients with essential hypertension and RAS. Therefore, we do not recommend the use of the captopril test as a screening test for RAS in hypertensive patients in whom there is already a high level of clinical suspicion for RAS.",0,0
1791,8554206,United Kingdom Prospective Diabetes Study 17: a 9-year update of a randomized controlled trial on the effect of better metabolic control on complications of non-insulin dependent diabetes mellitus.,,"Turner, R; Cull, C; Holman, R","To report the progress (after a 9-year follow-up) of a study designed to determine whether improving glucose control in patients with newly diagnosed non-insulin dependent diabetes mellitus (NIDDM) is effective in reducing the incidence of clinical complications.; A multicenter, randomized, controlled trial of different therapies for NIDDM. After initial dietary therapy, 4,209 asymptomatic patients who remained hyperglycemic (fasting plasma glucose levels, 6.0 to 15.0 mmol/L) were assigned to either a policy of conventional therapy, primarily diet alone, or a policy of intensive therapy, with the aim of controlling fasting plasma glucose. levels less than 6.0 mmol/L, with assignment to primary therapy with sulfonylurea or insulin (which increased insulin delivery) or metformin (which increased insulin sensitivity); The three modes of drug therapy in the intensively treated group (sulfonylurea, insulin, and metformin) had similar efficacy in reducing fasting plasma glucose and glycosylated hemoglobin levels. Over 9 years, patients assigned to intensive sulfonylurea or insulin therapy had lower fasting plasma glucose levels (median, 7.3 and 9.0 mmol/L, respectively) than patients assigned to conventional therapy. However, regardless of the assigned therapy, fasting plasma glucose and hemoglobin A1c levels increased and, in general, it was not feasible to maintain near-normal blood glucose. Even insulin therapy failed to achieve the therapeutic goal of near-normal blood glucose because of the difficulty of treating marked hyperglycemia and the risk of hypoglycemic episodes. Nine years after diabetes diagnosis, 29% of patients had a diabetes-related clinical endpoint, 20% had a macrovascular complication, and 9% had a microvascular complication; A report will be published in 1998 after a median duration from randomization of 11 years (range, 6 to 20 years) with power of 81% at the 1% level of significance to detect whether the improvement in control of glucose causes a 15% decrease. or increased incidence of major complications and whether any specific therapy is advantageous or disadvantageous.",0,0
1792,8557903,"Effects at six months of early treatment with lisinopril and transdermal glyceryl trinitrate, alone and together, withdrawn six weeks after acute myocardial infarction: the GISSI-3 trial. Gruppo Italiano per lo Studio della Sopravvivenza nell'Infarto Miocardico.",,,"This 6-month follow-up analysis sought to assess whether the early reduction in mortality obtained with a 6-week treatment course of lisinopril or glyceryl trinitrate, or both, in unselected patients with acute myocardial infarction outlasts therapy and still present after 6 months. . The primary outcome of the 6-month follow-up was the combined end point of mortality and severe left ventricular dysfunction; The assumption was that the early benefit in remodeling processes can be sustained for a longer period of time, even in the absence of treatment; A total of 19,394 patients with acute myocardial infarction were randomized within 24 h of symptom onset to a 6-week treatment course of oral lisinopril or open-label control and, according to a 2 x 2 factorial design, to glyceryl trinitrate. or open check. Randomized treatments were discontinued after 6 weeks in the absence of specific indications and patients were followed up for 6 months; At 6 months, among patients randomized to lisinopril, 18.1% died or developed severe ventricular dysfunction versus 19.3% of those randomized to no lisinopril (2p = 0.03). No differences were found between patients with and without treatment with glyceryl trinitrate (18.4% vs. 18.9%, 2p = 0.39); Although the systematic administration of glyceryl trinitrate started early and continued for 6 weeks after acute myocardial infarction shows no evidence of benefit, early treatment with lisinopril appears to improve prognosis. This effect appears to continue for the first 6 months after randomization, even after discontinuation of treatment.",1,1
1793,8557961,The influence of perindopril and the diuretic combination amiloride+hydrochlorothiazide on the properties of the vascular wall of the great arteries in hypertensive patients.,,"Kool, M J; Lustermans, F A; Breed, J G; Struyker Boudier, H A; Hoeks, A P; Reneman, R S; Van Bortel, L M","To compare the cardiovascular effects of 6 months of treatment with the angiotensin-converting enzyme inhibitor perindopril and with the diuretic combination amiloride+hydrochlorothiazide, and to study the possible persistence of the treatment effects observed after discontinuation of antihypertensive therapy; A placebo run-in period preceded a 6-month active treatment phase in 41 patients with essential hypertension, according to a double-blind, randomized, parallel-group design. Patients received perindopril 4 mg or amiloride 2.5/25 mg + hydrochlorothiazide once daily. Patients were then studied for a 3-month single-blind placebo prescription period.; After 6 months of treatment, systolic blood pressure was significantly reduced with perindopril (supine 11%, sitting 10%) and amiloride+hydrochlorothiazide (supine 8%, sitting 12%). Diastolic blood pressure was also significantly decreased with perindopril (supine 8%, sitting 11%) and amiloride+hydrochlorothiazide (supine 4%, sitting 9%). Mean arterial pressure decreased significantly during treatment with perindopril (by 9%) and amiloride+hydrochlorothiazide (by 6%). Cardiac index was increased with perindopril (by 6%), due to an increased rate of stroke (by 5%), but amiloride+hydrochlorothiazide did not change cardiac function. The systemic vascular resistance index decreased significantly more with perindopril (by 14%) than with amiloride+hydrochlorothiazide (by 8%). Common carotid artery compliance was significantly improved with perindopril (by 16%), but did not change with amiloride+hydrochlorothiazide (1% difference). The difference between perindopril and amiloride+hydrochlorothiazide for carotid compliance was statistically significant. Common carotid artery compliance tended to increase more with perindopril (by 7%) than with amiloride+hydrochlorothiazide, leading to a 5% decrease in carotid artery compliance. After discontinuation of therapy, for both drugs, all treatment-induced changes reverted to pre-treatment values within 7 weeks; Elastic common carotid artery compliance was increased with perindopril, but not with amiloride+hydrochlorothiazide. The properties of the great arteries of the muscular arteries and systemic vascular resistance were improved with both drugs, but in general the changes were more pronounced with perindopril than with amiloride+hydrochlorothiazide. The present results indicate a more pronounced effect of perindopril at both the macro and microcirculatory levels, which will consequently lead to a greater decrease in cardiac afterload. After discontinuation of therapy, all parameters returned to baseline values within 7 weeks.",0,0
1794,8557971,Influence of nonsteroidal anti-inflammatory drugs on renal function and 24-hour ambulatory blood pressure lowering effects of enalapril and nifedipine gastrointestinal therapeutic system in hypertensive patients.,,"PolÃ³nia, J; Boaventura, I; Gama, G; CamÃµes, I; Bernardo, F; Andrade, P; Nunes, J P; BrandÃ£o, F; Cerqueira-Gomes, M","To assess the influence of nonsteroidal anti-inflammatory drugs (NSAIDs; aspirin and indomethacin) on the renal and antihypertensive effects of enalapril and nifedipine in the gastrointestinal therapeutic system (GITS) in patients with essential hypertension.; In a crossover study, 18 patients on a salt-free diet were randomized to receive enalapril (20-40 mg/day) or nifedipine-GITS (30-60 mg/day) for 4-8 weeks, followed by aspirin (100 mg/day for 2 weeks) and then indomethacin (75 mg/day for 1 week). Blood pressure was measured by 24-h ambulatory monitoring; Enalapril and nifedipine-GITS significantly lowered blood pressure compared to placebo. Aspirin did not alter the antihypertensive effect of either drug. Indomethacin attenuated (by 45%) the antihypertensive effect of enalapril during the 24-hour evaluation period, but did not interfere with the effect of nifedipine. In addition, indomethacin significantly reduced fractional excretion of sodium and plasma prostaglandin levels similarly when added to the enalapril or nifedipine regimen; Vasodilatory prostaglandins are probably involved in the antihypertensive effects of enalapril but not nifedipine, and this interaction appears to be independent of any indomethacin-induced decrease in renal sodium excretion. Nifedipine may be an appropriate drug for the treatment of hypertensive patients who require concomitant treatment with NSAIDs.",0,0
1795,8562296,High prevalence of persistent cough with angiotensin-converting enzyme inhibitors in Chinese.,,"Woo, K S; Nicholls, M G","1. Angiotensin converting enzyme (ACE) inhibitors are commonly used for the treatment of hypertension and heart failure. While generally well tolerated, a dry cough may develop, occasionally requiring termination of therapy. The reported prevalence of cough with ACE inhibitor therapy has ranged from 0.2% to 25%, depending on methods of data collection, analysis, and symptom reporting. 2. To assess the prevalence of cough in Chinese patients receiving ACE inhibitors, interviews were conducted with 191 patients in Hong Kong who were taking treatment including captopril or enalapril for hypertension or heart failure, and with 382 matched patients by sex and age receiving alternative treatment. medications that excluded an ACE inhibitor (controls). Patients and controls were blindly interviewed by the same interviewer using a common adverse event questionnaire. 3. Persistent cough was reported in 44% of patients taking an ACE inhibitor (46% of those taking captopril and 41.8% of patients taking enalapril) and 11.1% of controls (P < 0.001). The prevalence of other adverse reactions was similar, with no significant differences between the two treatment groups. The complication of cough was not significantly related to age, gender, underlying disease, drug dose, or smoking status. 4. This study indicates that cough is a common side effect of ACE inhibitor therapy in Hong Kong Chinese, although discontinuation of therapy is not necessary in most patients. If the Chinese are particularly susceptible to ACE inhibitor cough, a formal prospective study comparing Chinese and non-Chinese patients is required.",0,0
1796,8565028,Isradipine versus captopril in patients with essential hypertension.,,"Manolis, A J; Gavras, I; Pieprzak, M; Gavras, H","We conducted a double-blind crossover study comparing the antihypertensive effects of isradipine versus captopril in patients with essential hypertension. Seventeen patients (8 males, 9 females, 6 whites, 11 blacks) completed both phases of the study, which consisted of two 5-week treatment periods separated by 2 weeks of placebo treatment. Each drug was randomly assigned to half of the patients as the first drug and the other half as the second drug they received. Ambulatory blood pressure (BP) monitoring was performed the day before treatment and the last day of each active treatment. Both drugs were effective and well tolerated, but isradipine was more effective overall than captopril in lowering BP (9.4% vs 3.9%, respectively; P < 0.02). Black patients had significantly higher BP at baseline than white patients; furthermore, black patients responded better to isradipine than to captopril. White patients had less blood pressure lowering with both drugs than black patients, but white patients achieved lower diastolic BP with captopril than black patients (88 +/- 2 mm Hg vs. 96 +/- 9 mm Hg, P < 0.01). There was no correlation between pretreatment plasma levels of pressor hormones (plasma renin activity, catecholamines, and arginine vasopressin) and the magnitude of BP response to either drug, but BP lowering in response to captopril was significantly correlated with the increase in plasma renin. activity during treatment (r = -0.84; P < 0.05). (ABSTRACT TRUNCATED IN 250 WORDS)",0,0
1797,8565612,Generalized pustular eruption associated with converting enzyme inhibitor therapy.,,"Carroll, J; Thaler, M; Grossman, E; Alder, A; Trau, H; Rosenthal, T","67-year-old man presented with a high fever and a generalized rash. His prolonged hospital stay was characterized by fever with recurrent staphylococcal bacteremia and the appearance of axillary lymphadenopathy and splenomegaly. The skin lesions became hyperpigmented, dry, and atrophic with areas of exfoliation and ulcers. Examination of skin and lymph node biopsy specimens showed findings consistent with mycosis fungoides. The patient unexpectedly recovered upon discontinuation of captopril. A positive macrophage inhibitory factor response to both captopril and enalapril indicated that the non-sulfhydryl moiety was the antigenic driver for the lesion resembling mycosis fungoides.",0,0
