record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
1528,Randomized controlled trial of a computer-adapted multiple health behavior intervention in general practice: 12-month follow-up results.,"BACKGROUND: Effective strategies to address the risk factors of noncommunicable diseases are needed to reduce the rising costs of healthcare. This trial tested the efficacy of a minimal intervention targeting multiple health behaviors (diet, physical activity, alcohol, and smoking) over one year in a general practice setting through the provision of personalized, computer-tailored feedback. METHODS: Patients who had been to a general practitioner in the past 6 months were recruited from 21 GPs in Brisbane, Australia. Baseline data were collected using self-reports on adherence to ten health behaviors and summarized with a health score between 0 and 10. This randomized controlled trial used a 2x2 factorial design with an arm that randomized subjects to either the intervention or control group. The other arm was either baseline feedback (single contact) or an additional assessment at 3 months with feedback (dual contact). Accordingly, 4 study groups were formed and participants were randomized blindly: A. Single-contact intervention""; B. Dual-contact intervention; C. Single-contact control and D. Double-contact control. All participants were re-evaluated. RESULTS: Of 4676 randomly selected participants 3065 completed the questionnaires at 12 months Both the single and dual contact groups improved their 10-item health scores (+0.31 and +0.49, respectively) compared to the control group results (+0.02; p< 0.01. Fish intake in the single and double contact intervention groups, consumed Improvement was observed in adherence to guidelines for dairy type, fruit and vegetable intake, and alcohol intake (p<0.01). Both intervention groups individually showed greater improvement than controls. Red meat intake, smoking behavior, physical activity, and health excluding body weight Interestingly, there was an improvement in reported non-smoking rates in both the intervention and control groups I (3% single contact; ""4.5% dual contact). RESULTS: Low density Small but significant long-term changes in health behaviors can be achieved with a common intervention, which, when applied on a large scale, can reduce health care costs. More research is needed to better understand the mechanism by which behavior change can be sustained. TRIAL REGISTRATION: Australia New Zealand Clinical Trials Registry: ACTRN12611001213932.",0,0,
1529,Randomized controlled training and feedback trial for implementation of guidelines for acute low back pain,"OBJECTIVE: The impact of clinical guidelines on resource use for complex conditions with significant barriers to clinician behavior change is not well studied. We report the impact of a multifaceted guideline intervention intervention on primary care clinicians' use of radiological and specialty services for the treatment of acute low back pain. DESIGN: Physician groups were randomized to receive mentoring and individual feedback supplementing patient education materials, or both or neither. Adherence to the guideline and impact on resource use were assessed during the 12-month period before and after implementation. PARTICIPANTS: Fourteen physician groups consisting of 120 primary care physicians and associate practitioners from 2 groups of model HMO practices. INTERVENTIONS: A training/supervision/feedback model was used with local peer opinion leaders in the implementation of the directive. The patient education component included written and videotaped materials on the management of low back pain. KEY RESULTS: Clinician intervention was associated with an absolute increase of 5.4% in behavior consistent with the guideline in the intervention group and a 2.7% decrease in the control group (P =.04). The patient education intervention produced no significant change in behavior consistent with the guideline, but was poorly adopted. Patient characteristics, including duration of pain, previous history of low back pain, and number of visits during the illness episode were strong predictors of service use and behavior consistent with the guideline. CONCLUSIONS: Implementation of the training and feedback-supported acute low back pain care guideline for primary care clinicians was associated with an increase in behavior consistent with the guideline. Patient education materials did not increase the effectiveness of the guideline. Implementation barriers may limit the usefulness of this approach in usual care settings.",0,0,
1530,Randomized controlled trial on cardiovascular risk management by practice nurses supplemented by self-monitoring in primary care,"UNLABELED: BACKGROUND: Treatment goals for cardiovascular risk management are often not achieved. Specialized practice nurses are making the work of general practitioners increasingly easy, and self-monitoring devices have been developed as a counseling aid. The aim of this study is to compare standard treatment with self-monitoring-assisted standard treatment administered by clinical nurses and standard treatment without self-monitoring in terms of cardiovascular risk and separate risk factors. METHODS: At least one treatable risk factor (smoking, hypertension, lack of physical activity, or overweight) without a history of cardiovascular disease or diabetes but with a Score >/= 5% 10-year risk of cardiovascular mortality was randomized into two groups. The control group received standard treatment according to the guidelines, while the intervention group also received proactive counseling and self-monitoring (pedometer, scale, and/or blood pressure device). The effect on 179 participants after one year of treatment was analyzed. RESULTS: SCORE risk assessment decreased 1.6% (95% CI 1.0-2.2) for the control group and 1.8% (1.2-2.4) for the intervention group, with the difference between groups being 0.2% (-.6-1.1). Most risk factors tended to improve in both groups. The intervention group had higher number of visits and longer visits (4.9 (SD2.2) vs. 2.6 (SD1.5) visits p< .001 and 27 (P25 -P75:20-33) vs. 23 (P25 -P75) :19-30) min/visit p= .048). CONCLUSION: After one year of treatment by GPs, cardiovascular risk was significantly reduced in both groups. Despite the extra time investment, basing proactive counseling on self-monitoring had no additional effect. TRIAL REGISTRATION: trialregister.nl NTR2188.",0,0,
1531,Randomized controlled trial to evaluate the effectiveness of primary care liaison in promoting shared care for opiate users,"BACKGROUND: Recent national guidelines highlight the need for all general practitioners to manage drug users within a common care plan and suggest that a primary health care liaison officer (PHCLW) can facilitate these arrangements. To determine the efficacy of a PHCLW in promoting shared care, we conducted a randomized, randomized controlled trial by group. METHODS: Primary care teams at Stockport Health Authority, North West England, were randomly assigned either to a response arm with services from a PHCLW or a control arm with standard support from the community medicine team (CDT). The proportion of CDT patients in co-care at 12 months after randomization and with a history of regular opiate abuse was compared between study arms. RESULTS: Eighteen (24.0 percent) of 75 CDT patients in the intervention arm but none of the 80 CDT patients in the control arm were on co-care at 12 months (chi2 = 9.37, df = 1, p < 0.01"";"" 95 percent confidence interval 8.6-39 percent) ,4). CONCLUSION: A PHCLW can significantly increase the number of CDT patients in shared care arrangements.",0,0,
1532,Randomized controlled trial: impact of nutritional counseling in general practice,"OBJECTIVES: To investigate the effectiveness of an unstructured 15-minute educational intervention by general practitioners (GPs) on daily dietary changes among healthy adults. DESIGN: A two-arm randomized trial lasting 12 months. SETTING: Italian general practitioner services. Subjects A total of 3,186 men and women aged 18-65 years were admitted to the medical service by their general practitioner. INTERVENTIONS: The Italian Guide to Proper Nutrition, an educational intervention dating back to 1998, and a brochure on the basics of healthy eating. The aim of the main study was to provide more than 5 servings of fruits and vegetables per day. Follow-up visit every 6 months. The main outcome measures Weight, blood pressure, and the 40-item Food Frequency Questionnaire. RESULTS: The intervention group showed a slight decrease in net meat intake and a slight increase in net intake of fruit and vegetables, fish products and olive oil. Body mass index (BMI) changed only in the treatment arm [-0.41 95% confidence interval (95% CI) -0.11 to -0.53]. Net change in the intervention arm at 1 year was +1.31 (CI 0.90-4.39) for fruit and vegetables and -0.22 (-0.11 to -0.69) (portions per week) for meat. We also calculated a 'healthy eating score' reflecting adherence to recommended dietary habits. In the intervention group, the mean score at recruitment was significantly lower than the mean score at the end of follow-up (Coarse score change = 0.29""; CI 0.19-0.48). . When comparing the intervention with the control group, the difference in score from baseline to last visit was statistically significant (P < 0.001) (MANOVA adjusted for gender, BMI, education, and time). CONCLUSIONS: A brief educational intervention by GPs can result in multiple dietary changes that can lower BMI and potentially reduce the risk of chronic disease in generally healthy adults.",0,0,
1533,Randomized trial of online vaccination reminders in adult primary care,"Online immunization reminders were implemented in an adult medical setting where all immunization history, vaccine ordering and charts were required online. Physicians were randomized to either arm in a crossover design. Each arm was shown online recommendations for vaccines specified in nationally accepted guidelines in the first or second part of the study period. The main aim of the study was to evaluate the impact of reminders on the right decisions regarding vaccine prescribing. Online reminders had the following effect on physician behavior: 1) Doctors used the app almost 3 times more often when the reminder was presented. 2) Doctors in the reminder group were 27% less likely to order vaccines in the reminder group (P-value 0.0005). 3) Compliance with guidelines for Tetanus and Hepatitis B was significantly improved in various analyzes. No such effect was found for the Pneumococcal, Measles, or Flu vaccines.",1,1,
1534,Randomized study of a clinical decision support system: impact on the management of children with fever without an apparent source.,"Purpose: To evaluate adherence to a clinical decision support system (CDSS) for the diagnostic management of children with fever without an obvious source, and to examine the effects of CDSS implementation on the time spent in the emergency room (ED) and the number of laboratory tests. Design: CDSS was used by emergency care personnel to enroll children presenting with fever. The CDSS identified children who met the inclusion criteria (1-36 months and fever without apparent source (FWS)) and provided patient-specific diagnostic management advice. Children at high risk of serious bacterial infection were randomized to the 'intervention' (n _x0001_ 74) or 'control' (n _x0001_ 90) group. In the intervention group, the CDSS recommended that laboratory tests be ordered immediately, and in the control group, the emergency room doctor first evaluated the children and then decided to order laboratory tests. Results: Compliance with the enrollment of children with fever was 50% (683/1,399). Adherence to the recommendation to request laboratory tests was 82% (61/74). Children in the intervention group had a median (25-75th percentile) length of stay in the emergency department of 138 (104-181) minutes. The median length of stay in the emergency room in the control group was 123 (83–179) minutes. Laboratory tests were requested significantly more frequently in the intervention group (82%) than in the control group (44%, p 0.001, _x0001_2 test). Conclusion: The implementation of a CDSS for the diagnostic management of young children with fever of no apparent origin was successful in terms of adherence and adherence to CDSS recommendations, but had unexpected effects on patient outcomes in terms of length of stay in the emergency department and number of laboratory tests. Existing CDSS has been discontinued.",1,1,
1535,Randomized trial of model predictive control for improved anemia management,"Background and targets: The variable hemoglobin (Hb) response to erythropoiesis-stimulating agents may have adverse consequences. The utility of model predictive control for drug dosing has been demonstrated previously. Design, setting, participants, and measures: This was a double-blind, randomized, controlled trial to test the model predictive control for erythropoietin dosing in ESRD patients. The trial included 60 hemodialysis patients randomized to a treatment arm (30 subjects) receiving erythropoietin doses according to computer recommendations, or to a control arm (30 subjects) receiving erythropoietin doses based on recommendations from a standard anemia management. protocol (control). Subjects were followed for 8 months, and target ratios of measured Hb within the target of 11 to 12 g/dl and outside the target of 9 to 13 g/dl were measured. The variability of the Hb level was measured by the area under the Hb curve as well as the absolute difference between the obtained Hb and the target Hb of 11.5 g/dl. Results: Model predictor control, 15 observations >13 or <9 g/dl (outliers), a mean absolute difference of 0.98 ± 0.08 g/dl and Hb between achieved Hb and 11.5 g/dl resulting in the area under the curve. 2.86 ± 1.46. The control group algorithm resulted in 30 Hb outliers (P = 0.051), producing a mean absolute difference between the obtained Hb and 11.5 g/dl, an area of 1.18 Â± 0.18 g/dl (P < 0.001 difference in variance) and below. Hb curve of 3.38 Â± 2.69 (P = 0.025 difference in variance). Conclusions: Model predictive control of erythropoietin administration improves anemia management.",0,1,
1536,Randomized trial of problem-based and didactic seminars to disseminate evidence-based guidelines on asthma management to primary care physicians,"INTRODUCTION: This randomized controlled trial (RCT) investigated the efficacy and satisfaction of small group problem-based learning (PBL) versus a didactic lecture approach to guideline dissemination in the treatment of asthma by controlling for confounding factors common in comparative education interventions. METHODS: Places were selected as lessons or PBL using simple randomization. All participants were exposed to similar educational resources to ensure treatment equivalence. Tools included standardized program/speaker evaluation forms and a case-based questionnaire validated with a visual analog scale measuring the confidence level of responses. The second was presented immediately before and after the intervention and 3 months later. The statistician was blind to intervention groups. RESULTS: A total of 52 family physicians agreed to attend, 23 of them PBL sessions (mean 4.6 per group) and 29 didactic lecture sessions (mean 7.25). There was no significant difference between the groups in terms of knowledge gained in each test application. Participants rated the lecturer or facilitator equally as having created a positive learning environment. PBL participants rated the perceived educational value of the program as higher than course participants (4.36 vs. 3.93"";"" p = .04). Both groups experienced a significant increase in knowledge about asthma after the intervention. Attrition rates for the 3-month posttest were 14% for PBL participants versus 32% for course-based participants. CONCLUSION: PBL was as effective as course-based continuing medical education (CME) programs in acquiring and retaining knowledge. Further studies are warranted to explore whether the higher educational value assessment or the increase in delayed test response rate is reproducible in other RCTs that address common confounders and whether these factors influence future CME participation, changes in physician clinical behavior, or patient health outcomes.",0,0,
1537,Randomized trial to improve prescribing safety in ambulatory elderly patients.,"OBJECTIVES: To determine whether a computerized tool that alerts pharmacists when new potentially unsuitable drugs are prescribed to patients 65 years of age and older is effective in reducing the proportion of patients prescribing these drugs. DESIGN: Prospective, randomized study. SETTING: US healthcare organization. PARTICIPANTS: All 59,680 health plan members aged 65 and over were randomized to intervention (n=29,840) or usual care (n=29,840). Pharmacists received alerts on all patients randomized to a targeted drug newly prescribed intervention. INTERVENTION: Prescription and age information was associated with alerting pharmacists when a patient aged 65 and over was newly prescribed one of 11 drugs potentially unsuitable for older people. MEASUREMENTS: Physicians and pharmacists collaborated to develop the targeted drug list, the indications for drug use where the intervention should occur, intervention guidelines and scenarios, and implement the intervention. RESULTS: During the 1-year study, 543 (1.8%) intervention group patients aged 65 years and older were newly issued prescriptions for targeted drugs, compared with 644 (2.2%) usual care group patients (P=.002). For indications of drug use in which an intervention should occur, amitriptyline (P<.001) and diazepam (P=.02) distributions were reduced. CONCLUSIONS: This study demonstrated the effectiveness of a computerized pharmacy alert system and collaboration among healthcare professionals in reducing potentially inappropriate drug dispensing in elderly patients. Combining the knowledge and skills of physicians and pharmacists with data from information systems can improve prescribing safety in patients aged 65 and over.",1,1,
1538,"Randomized, controlled trial of the efficacy of simulation training: A 24-month follow-up study in a clinical setting.","BACKGROUND: The knowledge and skills of ICU nurses to follow evidence-based guidelines to avoid complications associated with intubation and mechanical ventilation are currently limited. We hypothesized that a single simulation training session would lead to longer-term higher skill levels among ICU nurses. MATERIAL AND METHODS: A randomized controlled trial was conducted in a 22-bed adult mixed medical-surgical intensive care unit in Finland between February 2012 and March 2014. Thirty of the initially randomized critical care nurses participated in a 24-month follow-up. -up work. Behavior and cognitive development were assessed through a validated Ventilator Pack Observation Schedule and Questionnaire at baseline and repeated 3 times during simulation and real-life clinical settings. RESULTS: After simulation training, the mean skill score increased from 46.8-58.8% of the total score at the final post-intervention measurement (Ptime < .001, Ptime x group = .040, and Pgroup = .11). The mean knowledge scores within the groups did not change significantly. The mean difference between groups in skill scores was significant only at 6 months (P = .006). RESULTS: ICU nurses' ability to adhere to evidence-based guidelines improved over time in both groups, but improvements between study groups were significantly different at only 6 months and were no longer evident 2 years after a single simulation training.",0,0,
1539,Rapid change in prescribing behavior at hospitals that joined the guidelines after clinical trial results of management of atherothrombosis (MATCH) with clopidogrel in high-risk patients were released,"BACKGROUND AND OBJECTIVE: Despite published randomized trials and consensus guidelines, physician prescribing patterns are slowly changing. Treatment of Atherothrombosis in High-Risk Patients (MATCH) In the Get With The Guidelines (GWTG)-Stroke Program with Clopidogrel, we measure the impact on discharge prescribing patterns in patients with stroke and transient ischemic attack. METHODS: We analyzed the discharge prescribing patterns of antithrombotic drugs for patients presenting with ischemic stroke or transient ischemic attack to hospitals participating in the GWTG-Stroke between October 2002 and January 2006. Quarterly clinical information regarding publication of the MATCH trial was analyzed. The frequency of aspirin+clopidogrel prescribing after MATCH was compared with the pre-MATCH period after adjusting for patient and hospital characteristics and clustering by hospital. RESULTS: A total of 107,872 patients were discharged from 632 centers and were eligible for antithrombotic therapy. Use of aspirin+clopidogrel therapy decreased from 22.4% to 15.4% of patients after publication of MATCH (adjusted OR 0.62, 95% CI 0.56 to 0.70, P<0.0001). The quarterly analysis revealed a rapid and sustained reduction in the use of aspirin+clopidogrel therapy for the remainder of the study period. RESULTS: In the absence of MATCH-specific GWTG-Stroke interventions and prior to an American Heart Association guideline update, a rapid and sustained reduction in the frequency of aspirin+clopidogrel use was observed in ischemic stroke and transient ischemic attack after the publication of the MATCH study.",0,0,
1540,Rational prescribing in primary care (RaPP): economic evaluation of an intervention to improve professional practice.,"Background Interventions designed to narrow the gap between research findings and clinical practice can be effective but also costly. Economic considerations are necessary to decide whether such interventions are worth the effort. We evaluated the economic implications of a tailored intervention to support the implementation of guidelines for the use of antihypertensive and cholesterol-lowering drugs. The specific intervention was evaluated in a randomized trial and was shown to significantly increase thiazide use in patients starting antihypertensive drug therapy, but with little or no effect on other outcomes. The increased use of thiazides was not expected to have an impact on health outcomes. Methods and Findings We performed cost minimization and cost-effectiveness analyzes on data from a randomized trial involving 146 general practices from two geographic regions in Norway. Each treatment was randomized to either the specific intervention (70 treatments""; 257 physicians) or the control group (69 treatments;"" 244 physicians). Only patients who were started on antihypertensive drug therapy were included in the analyses. A multi-pronged intervention was designed to address identified barriers to change. Key components were an educational outreach visit with supervision and feedback, and computerized reminders. Pharmacists visited. A cost minimization framework was adopted in which intervention costs were set against declining treatment costs (mainly due to the increased use of thiazides rather than more expensive drugs). The cost-effectiveness of the intervention was estimated as the additional cost per patient initiated on thiazides. The net annual cost (cost minimization) in our study population was $53,395, corresponding to $763 per application. The additional cost per patient (cost-effectiveness) initiated on thiazides was US$454. The net annual savings in a national program are modeled after 2 years at US$761,998 or US$540 per implementation. In this scenario, savings exceeded costs in all but two of our sensitivity analyzes and cost-effectiveness was estimated at $183. Conclusions In our study, we found a significant shift towards thiazide use in prescribing antihypertensive drugs. An important reason to encourage the use of thiazides is their lower price compared to other drugs. The cost of the intervention was more than double the savings over the time frame of our study. However, we foresee modest savings over a 2-year period.",0,1,
1541,Rationale and Design of the Study to Evaluate the Effect of Cardiovascular Drugs Provided as Low-Cost Evidence-Based Generic Examples (SAMPLES),"BACKGROUND: Highly effective generic cardiovascular drugs are often underused, leading to increased overall drug costs and cost mismatch. OBJECTIVE: We sought to evaluate an intervention to promote appropriate generic cardiovascular drug use without creating administrative or financial barriers that could hinder essential drug use. TRIAL DESIGN: SAMPLES (Study of Evaluation of the Effect of Cardiovascular Medicines Provided as Low-Cost, Evidence-Based Generic Samples) trial is a clustered, randomized controlled trial of the effect of providing physicians with free generic hydrochlorothiazide and simvastatin for hypertensive patients. for patients with hyperlipidemia. We will randomly select 660 primary care physicians in Pennsylvania, clustered by physician practice, with or without free samples for both conditions. We will use data on filled prescriptions from a government-sponsored prescription drug assistance program to perform a therapeutic assessment of the intervention's impact on physician prescribing behavior (proportion of generic prescriptions) and patient compliance. Secondary outcomes will include physician adherence to established guidelines and overall prescription drug costs. CONCLUSION: This trial will identify the potential role of an innovative approach to promote clinically cost-effective prescribing. We will determine whether free generic samples can reduce overall drug costs as well as patient out-of-pocket costs without sacrificing efficacy, and whether this approach provides a better fit for core cardiovascular drugs. This intervention can also improve adherence to practice guidelines and improve the quality of care received. If effective, this strategy could be widely used by private insurers or government payers to promote more cost-effective and higher quality care.",0,0,
1542,Causes and consequences of poor adherence to standard measures by the nursing team,"Standard precautions (SPs) are recommendations to prevent infection and protect healthcare workers during the delivery of care, but there is still a low level of adherence to these recommendations. Purpose To analyze the causes and consequences of poor adherence to standard precautions by maintenance personnel. Method integrative literature search, search seven databases from 2005 to 2014. Results 30 articles were selected for analysis. The reasons for proven low compliance are related to inadequate lifelong learning practices, risky behavior of employees, inadequate equipment and protective equipment supply, and inadequate working conditions. The consequences are accidents and occupational diseases. There are few intervention studies that guide professionals only. Conclusions Low adherence to standard measures is linked to individual aspects of workers, employers and educational institutions. Intervention strategies employed have shown little effectiveness by focusing solely on the employee.",0,1,
1543,Recall intervals for oral health in primary care patients,"BACKGROUND: The frequency of dental visits and the potential effects of changing recall intervals between visits on oral health have been the subject of international debate for almost 30 years. Although recommendations regarding optimum recall intervals differ between countries and dental health systems, in many developed countries, 6-month dental exams are traditionally advocated by general dentists. OBJECTIVES: To determine the beneficial and harmful effects of different fixed recall intervals (eg 6 months vs. 12 months) for the following different types of dental examinations: a) clinical examination only""; b) clinical examination plus scale and polish; c) clinical examination plus preventive advice d ) clinical examination plus preventive advice plus scale and polish Identify relative beneficial and harmful effects in the same fixed recall interval between any of these different types of dental examination Comparing the beneficial and deleterious effects of recall intervals based on clinicians' assessment of patients' disease risk with fixed recall intervals Comparing the beneficial and harmful effects of absence/patient-guided participation (which may be symptomatic) with fixed recall intervals We searched the Cochrane Oral Health Group Trials Register, the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, and EMBASE. too much Authors of some articles were contacted to identify research and obtain additional information. Date of most recent searches: March 5, 2007. SELECTION CRITERIA: Trials were selected if they met the following criteria: design - random distribution of participants; participants - all children and adults undergoing dental examinations in primary care, regardless of their level of oral disease risk; interventions - recall intervals for the following different dental examinations: a) clinical examination only; b) clinical examination plus scale and polish; c) clinical examination plus preventive advice; d) clinical examination plus weighing and polishing plus preventative advice; e) recall interval/no patient-focused participation (may be symptomatic); f) clinician risk-based recall intervals; outcomes - clinical status outcomes for dental caries (mean dmft/DMFT, dmfs/DMFS scores, increased caries, filled teeth (including replacement restorations), early caries lesions stopped or reversed); periodontal disease (including but not limited to plaque, calculus, gingivitis, periodontitis, change in probing depth, level of attachment);"" oral mucosa (presence or absence of mucosal lesions, potentially malignant lesions, cancerous lesions, size and stage of cancerous lesions) In addition, the following outcomes were considered when reported: other outcomes such as patient-centered outcomes, economic cost outcomes, improvements in oral health knowledge and attitudes, harms, changes in dietary habits, and other oral health-related behaviors DATA COLLECTION AND ANALYSIS: Methods, participants, interventions , outcome measures, and information on outcomes were extracted independently, in duplicate, by the two review authors. When deemed necessary and possible, authors were contacted for study design and further details data disclosure Quality assessment of included study was performed Cochrane Collaboration Statistical guidelines were followed. MAIN RESULTS: Only one study (with 188 participants) was included in this review and was considered to have a high risk of bias. This study provided limited data for dental caries outcomes (dmfs/DMFS increase) and economic cost outcomes (reported for time taken to provide examination and treatment). AUTHOR'S CONCLUSIONS: There is insufficient evidence from randomized controlled trials (RCTs) to draw any conclusions regarding the potential beneficial and harmful effects of changing the recall interval between dental exams. There is insufficient evidence to support or refute the practice of encouraging patients to attend dental examinations at 6-month intervals. To address the purposes of this review, it is important to conduct high-quality RCTs for the outcomes listed in this review.",0,0,
1544,Recall intervals for oral health in primary care patients,"BACKGROUND: The frequency of dental visits and the potential effects of changing recall intervals between visits on oral health have been the subject of international debate for almost 30 years. Although recommendations regarding optimum recall intervals differ between countries and dental health systems, in many developed countries, 6-month dental exams are traditionally advocated by general dentists. OBJECTIVES: To determine the beneficial and harmful effects of different fixed recall intervals (eg 6 months vs. 12 months) for the following different types of dental examinations: a) clinical examination only""; b) clinical examination plus scale and polish; c) clinical examination plus preventive advice d ) clinical examination plus preventive advice plus scale and polish Identify relative beneficial and harmful effects in the same fixed recall interval between any of these different types of dental examination Comparing the beneficial and deleterious effects of recall intervals based on clinicians' assessment of patients' disease risk with fixed recall intervals Comparing the beneficial and harmful effects of absence/patient-guided participation (which may be symptomatic) with fixed recall intervals We searched the Cochrane Oral Health Group Trials Register, the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, and EMBASE. too much Authors of some articles were contacted to identify research and obtain additional information. Date of most recent searches: April 9, 2003. SELECTION CRITERIA: Trials were selected if they met the following criteria: design - random distribution of participants; participants - all children and adults undergoing dental examinations in primary care, regardless of their level of oral disease risk; interventions - recall intervals for the following different dental examinations: a) clinical examination only; b) clinical examination plus scale and polish; c) clinical examination plus preventive advice; d) clinical examination plus weighing and polishing plus preventative advice; e) recall interval/no patient-focused participation (may be symptomatic); f) clinician risk-based recall intervals; outcomes - clinical status outcomes for dental caries (mean dmft/DMFT, dmfs/DMFS scores, increased caries, filled teeth (including replacement restorations), early caries lesions stopped or reversed); periodontal disease (including but not limited to plaque, calculus, gingivitis, periodontitis, change in probing depth, level of attachment);"" oral mucosa (presence or absence of mucosal lesions, potentially malignant lesions, cancerous lesions, size and stage of cancerous lesions) In addition, the following outcomes were considered when reported: other outcomes such as patient-centered outcomes, economic cost outcomes, improvements in oral health knowledge and attitudes, harms, changes in dietary habits, and other oral health-related behaviors DATA COLLECTION AND ANALYSIS: Methods, participants, interventions , outcome measures, and information on outcomes were extracted independently, in duplicate, by two authors. The authors were contacted for more details on study design and data when deemed necessary and possible. Description Quality assessment of the included study was carried out Cochrane Oral S The statistical data ideals of the weight group were followed. MAIN RESULTS: Only one study (with 188 participants) was included in this review and was considered to have a high risk of bias. This study provided limited data for dental caries outcomes (dmfs/DMFS increase) and economic cost outcomes (reported for time taken to provide examination and treatment). AUTHOR'S CONCLUSIONS: There is insufficient evidence from randomized controlled trials (RCTs) to draw any conclusions regarding the potential beneficial and harmful effects of changing the recall interval between dental exams. There is insufficient evidence to support or refute the practice of encouraging patients to attend dental examinations at 6-month intervals. To address the purposes of this review, it is important to conduct high-quality RCTs for the outcomes listed in this review.",0,0,1543.0
1545,Recent Trends in Violent Behavior of High School Students in the United States,"Context Violent behaviors such as fighting and carrying weapons are associated with serious physical and psychosocial consequences for adolescents. The goal is to measure trends in non-fatal violent behavior among adolescents in the United States between 1991 and 1997. Design, Environment and Participants Nationally representative data from the 1991, 1993, 1995 and 1997 Youth Risk Behavior Surveys were analyzed to define the percentage of students. Those who engage in violent behavior in grades 9 to 12. Overall response rates for each of these years were 68%, 70%, 60% and 69%, respectively. Logistic regression analyzes were performed to evaluate the statistical significance of time trends for these variables, controlling for gender, grade, and race or ethnicity and simultaneously evaluating linear and higher-order effects. Main Consequence Measures Self-reported carrying weapons, physical combat, combat-related injuries, feeling unsafe, and damaged or stolen property. Results Between 1991 and 1997, the percentage of students engaged in physical fights decreased by 14%, from 42.5% (95% confidence interval [CI], 40.1-44.9%) to 36.6% (95% CI, 34.6%-38.6%) . ""; the percentage of students injured in a physical fight decreased by 20% from 4.4% (95% CI, 3.6%-5.2%) to 3.5% (95% CI, 2.9%-4%, 1); gun carrying decreased 30%, from 26.1% (95% CI, 23.8-28.4%) to 18.3% (95% CI, 16.5-20.1%). Between 1993 and 1997, the percentage of students carrying guns decreased by 25%, 7.9% (95% CI, 6.6-9.2%) to 5.9% (95% CI, 5.1%-6.7%); 16% of students engaged in physical fights on school property; decreased from 2 to 9% (95% CI, 15.0-17.4%) to 14.8% (95% CI, 13.5-16.1%);"" and the percentage of students carrying guns on school property decreased by 28% from 11.8% (95% CI, 10.4-13.2) to 8.5% (95% CI, 7.0-10.0%) fell. All these changes represent significant linear decreases. Results The decline in fighting and carrying weapons among US adolescents between 1991 and 1997 is encouraging and is consistent with decreases in homicide, non-fatal victimization, and school crime rates. Further research should explore why interpersonal violence-related behaviors are declining and what types of interventions are most effective.",0,0,
1546,Recommendations for community-based treatment of depression in older adults,"OBJECTIVE: To present recommendations to public health and aging networks for the community-based treatment of advanced age depression. METHODS: An expert panel of mental health and public health researchers and community-based practitioners on aging convened in April 2006 to create consensus-based recommendations. When making recommendations, panelists evaluated the feasibility and relevance for community-based delivery, as well as the strength of evidence for program effectiveness from a systematic literature review of articles published up to 2005. at home or in primary care clinics. The panel recommended individual cognitive behavioral therapy. Interventions not recommended as primary treatment for advanced age depression included education and skills training, comprehensive geriatric health assessment programs, exercise, and physical rehabilitation/occupational therapy. There was insufficient evidence to make recommendations for various categories of interventions, including group psychotherapy and psychotherapies other than cognitive behavioral therapy. CONCLUSIONS: While recognizing the challenges and barriers involved, this interdisciplinary panel of experts determined that proposed interventions should be mainstreamed in public health and aging networks. Interventions that were not recommended or lacked sufficient evidence generally did not primarily treat depression and/or did not include a clinically depressed sample while attempting to establish efficacy. These interventions may provide other benefits, but they should not be assumed to effectively treat depression alone. Panelists also described primary prevention of depression as a poorly studied area. These findings should assist individual clinicians as well as public health decision makers in the delivery of population-based mental health services in a variety of community settings.",0,0,
1547,Multi-model sensors recommendations service for the chronically ill patient in the home environment,"With the advanced technologies at hand, there are potential applications and services created around monitoring the activities of daily living (ADL) of the elderly in nursing homes. Most of the elderly in these facilities suffer from different chronic diseases such as dementia. Current technologies mainly focus on non-drug interventions and monitoring of ADL to address loss of autonomy or well-being. Monitoring and managing ADL related to cognitive behaviors for non-drug intervention is very effective in improving the condition of people with dementia. However, patients' cognitive functions can be improved if appropriate medication recommendations are given at a given time. We have previously developed Secure Wireless Sensor Network Integrated Cloud Computing for Ubiquitous-Life Care (SC(3)). SC(3) services were limited to monitoring the ADL of older people with Alzheimer's disease and providing non-drug advice to the patient. In this paper, we propose a system called Intelligent Clinical Decision Support System (CDSS) as an integral part of the SC(3) platform. With Smart CDSS, patients are provided with access to drug recommendations from specialist physicians. Physicians are provided with an interface to generate clinical information for drug recommendations and to monitor the patient's condition. As the knowledge base of Smart CDSS, clinical information generated by physicians generates recommendations for medications to the caregiver based on each patient's symptoms.",0,0,
